event_id,fight_id,fighter,w,str,td,sub,pass,weight_class,win_by,method,round,time,date,location,attendance,event_name,url
110,935,Brandon Vera,L,15,0,0,0,Heavyweight,KO/TKO,Punches,1,4:40,"June 07, 2008","London, England, United Kingdom","15,327",UFC 85: Bedlam,http://www.ufcstats.com/fight-details/0fe3681eb934bdc3
110,934,Martin Kampmann,W,4,1,2,2,Middleweight,SUB,Guillotine Choke,1,2:44,"June 07, 2008","London, England, United Kingdom","15,327",UFC 85: Bedlam,http://www.ufcstats.com/fight-details/4a482ad5b021bb25
110,934,Jorge Rivera,L,2,0,1,0,Middleweight,SUB,Guillotine Choke,1,2:44,"June 07, 2008","London, England, United Kingdom","15,327",UFC 85: Bedlam,http://www.ufcstats.com/fight-details/4a482ad5b021bb25
110,933,Matt Wiman,W,18,2,1,0,Lightweight,KO/TKO,Punches,2,1:57,"June 07, 2008","London, England, United Kingdom","15,327",UFC 85: Bedlam,http://www.ufcstats.com/fight-details/94f880f25dd011cd
110,933,Thiago Tavares,L,13,1,3,0,Lightweight,KO/TKO,Punches,2,1:57,"June 07, 2008","London, England, United Kingdom","15,327",UFC 85: Bedlam,http://www.ufcstats.com/fight-details/94f880f25dd011cd
110,932,Kevin Burns,W,8,0,1,0,Welterweight,SUB,Triangle Choke,2,3:50,"June 07, 2008","London, England, United Kingdom","15,327",UFC 85: Bedlam,http://www.ufcstats.com/fight-details/f8f73efa2d4cc566
110,932,Roan Carneiro,L,12,2,0,4,Welterweight,SUB,Triangle Choke,2,3:50,"June 07, 2008","London, England, United Kingdom","15,327",UFC 85: Bedlam,http://www.ufcstats.com/fight-details/f8f73efa2d4cc566
110,931,Luiz Cane,W,15,0,0,0,Light Heavyweight,KO/TKO,Punches,1,2:07,"June 07, 2008","London, England, United Kingdom","15,327",UFC 85: Bedlam,http://www.ufcstats.com/fight-details/b976eb99de0f63ca
110,931,Jason Lambert,L,8,0,0,0,Light Heavyweight,KO/TKO,Punches,1,2:07,"June 07, 2008","London, England, United Kingdom","15,327",UFC 85: Bedlam,http://www.ufcstats.com/fight-details/b976eb99de0f63ca
110,930,Paul Taylor,W,45,1,0,1,Welterweight,S-DEC,,3,5:00,"June 07, 2008","London, England, United Kingdom","15,327",UFC 85: Bedlam,http://www.ufcstats.com/fight-details/96c95cff535291d9
110,930,Jess Liaudin,L,35,7,1,1,Welterweight,S-DEC,,3,5:00,"June 07, 2008","London, England, United Kingdom","15,327",UFC 85: Bedlam,http://www.ufcstats.com/fight-details/96c95cff535291d9
110,929,Antoni Hardonk,W,48,0,0,0,Heavyweight,KO/TKO,Punch,2,4:15,"June 07, 2008","London, England, United Kingdom","15,327",UFC 85: Bedlam,http://www.ufcstats.com/fight-details/8a8400c6c42df59a
110,929,Eddie Sanchez,L,33,2,0,3,Heavyweight,KO/TKO,Punch,2,4:15,"June 07, 2008","London, England, United Kingdom","15,327",UFC 85: Bedlam,http://www.ufcstats.com/fight-details/8a8400c6c42df59a
109,928,BJ Penn,W,122,0,0,0,Lightweight,KO/TKO,Flying Knee,3,5:00,"May 24, 2008","Las Vegas, Nevada, USA","14,773",UFC 84: Ill Will,http://www.ufcstats.com/fight-details/c9d3ccbfef600989
109,928,Sean Sherk,L,46,0,0,0,Lightweight,KO/TKO,Flying Knee,3,5:00,"May 24, 2008","Las Vegas, Nevada, USA","14,773",UFC 84: Ill Will,http://www.ufcstats.com/fight-details/c9d3ccbfef600989
109,927,Wanderlei Silva,W,11,0,0,0,Light Heavyweight,KO/TKO,Punch,1,0:36,"May 24, 2008","Las Vegas, Nevada, USA","14,773",UFC 84: Ill Will,http://www.ufcstats.com/fight-details/6baa381a75582d98
109,927,Keith Jardine,L,1,0,0,0,Light Heavyweight,KO/TKO,Punch,1,0:36,"May 24, 2008","Las Vegas, Nevada, USA","14,773",UFC 84: Ill Will,http://www.ufcstats.com/fight-details/6baa381a75582d98
109,926,Goran Reljic,W,33,0,0,0,Light Heavyweight,KO/TKO,Punch,2,3:15,"May 24, 2008","Las Vegas, Nevada, USA","14,773",UFC 84: Ill Will,http://www.ufcstats.com/fight-details/c5bef3da17e595ee
109,926,Wilson Gouveia,L,33,0,0,0,Light Heavyweight,KO/TKO,Punch,2,3:15,"May 24, 2008","Las Vegas, Nevada, USA","14,773",UFC 84: Ill Will,http://www.ufcstats.com/fight-details/c5bef3da17e595ee
109,925,Lyoto Machida,W,41,1,0,1,Light Heavyweight,U-DEC,,3,5:00,"May 24, 2008","Las Vegas, Nevada, USA","14,773",UFC 84: Ill Will,http://www.ufcstats.com/fight-details/bd5edc0bfa0db8c8
109,925,Tito Ortiz,L,16,0,2,0,Light Heavyweight,U-DEC,,3,5:00,"May 24, 2008","Las Vegas, Nevada, USA","14,773",UFC 84: Ill Will,http://www.ufcstats.com/fight-details/bd5edc0bfa0db8c8
109,924,Thiago Silva,W,19,0,1,2,Light Heavyweight,KO/TKO,Punches,1,2:24,"May 24, 2008","Las Vegas, Nevada, USA","14,773",UFC 84: Ill Will,http://www.ufcstats.com/fight-details/e57d1260201e5101
109,924,Antonio Mendes,L,5,1,0,0,Light Heavyweight,KO/TKO,Punches,1,2:24,"May 24, 2008","Las Vegas, Nevada, USA","14,773",UFC 84: Ill Will,http://www.ufcstats.com/fight-details/e57d1260201e5101
109,923,Rousimar Palhares,W,0,1,3,3,Middleweight,SUB,Armbar,1,2:36,"May 24, 2008","Las Vegas, Nevada, USA","14,773",UFC 84: Ill Will,http://www.ufcstats.com/fight-details/03d30a534dee8ac5
109,923,Ivan Salaverry,L,1,0,0,0,Middleweight,SUB,Armbar,1,2:36,"May 24, 2008","Las Vegas, Nevada, USA","14,773",UFC 84: Ill Will,http://www.ufcstats.com/fight-details/03d30a534dee8ac5
109,922,Rameau Thierry Sokoudjou,W,26,0,0,0,Light Heavyweight,KO/TKO,,1,5:00,"May 24, 2008","Las Vegas, Nevada, USA","14,773",UFC 84: Ill Will,http://www.ufcstats.com/fight-details/004b9368337d3cd6
109,922,Kazuhiro Nakamura,L,6,0,0,0,Light Heavyweight,KO/TKO,,1,5:00,"May 24, 2008","Las Vegas, Nevada, USA","14,773",UFC 84: Ill Will,http://www.ufcstats.com/fight-details/004b9368337d3cd6
109,921,Rich Clementi,W,20,4,0,5,Lightweight,U-DEC,,3,5:00,"May 24, 2008","Las Vegas, Nevada, USA","14,773",UFC 84: Ill Will,http://www.ufcstats.com/fight-details/02d2da0420fbdd39
109,921,Terry Etim,L,23,0,1,0,Lightweight,U-DEC,,3,5:00,"May 24, 2008","Las Vegas, Nevada, USA","14,773",UFC 84: Ill Will,http://www.ufcstats.com/fight-details/02d2da0420fbdd39
109,920,Yoshiyuki Yoshida,W,1,1,1,1,Welterweight,SUB,Anaconda Choke,1,0:56,"May 24, 2008","Las Vegas, Nevada, USA","14,773",UFC 84: Ill Will,http://www.ufcstats.com/fight-details/b376a6fb0ca4862e
109,920,Jon Koppenhaver,L,1,0,0,0,Welterweight,SUB,Anaconda Choke,1,0:56,"May 24, 2008","Las Vegas, Nevada, USA","14,773",UFC 84: Ill Will,http://www.ufcstats.com/fight-details/b376a6fb0ca4862e
109,919,Dong Hyun Kim,W,77,3,0,10,Welterweight,KO/TKO,Elbows,3,0:25,"May 24, 2008","Las Vegas, Nevada, USA","14,773",UFC 84: Ill Will,http://www.ufcstats.com/fight-details/1d00497a573d7f4c
109,919,Jason Tan,L,2,0,0,0,Welterweight,KO/TKO,Elbows,3,0:25,"May 24, 2008","Las Vegas, Nevada, USA","14,773",UFC 84: Ill Will,http://www.ufcstats.com/fight-details/1d00497a573d7f4c
109,918,Shane Carwin,W,5,0,0,0,Heavyweight,KO/TKO,Punch,1,0:44,"May 24, 2008","Las Vegas, Nevada, USA","14,773",UFC 84: Ill Will,http://www.ufcstats.com/fight-details/628d02b6046d5f73
109,918,Christian Wellisch,L,2,0,0,0,Heavyweight,KO/TKO,Punch,1,0:44,"May 24, 2008","Las Vegas, Nevada, USA","14,773",UFC 84: Ill Will,http://www.ufcstats.com/fight-details/628d02b6046d5f73
108,917,Georges St-Pierre,W,42,4,0,11,Welterweight,KO/TKO,Knees,2,4:45,"April 19, 2008","Montreal, Quebec, Canada","21,390",UFC 83: Serra vs St-Pierre 2,http://www.ufcstats.com/fight-details/67948da92e6c9bdc
108,917,Matt Serra,L,3,0,0,0,Welterweight,KO/TKO,Knees,2,4:45,"April 19, 2008","Montreal, Quebec, Canada","21,390",UFC 83: Serra vs St-Pierre 2,http://www.ufcstats.com/fight-details/67948da92e6c9bdc
108,916,Rich Franklin,W,28,0,0,0,Middleweight,KO/TKO,Punches,2,3:01,"April 19, 2008","Montreal, Quebec, Canada","21,390",UFC 83: Serra vs St-Pierre 2,http://www.ufcstats.com/fight-details/6ae2cd7feede5a33
108,916,Travis Lutter,L,1,1,1,3,Middleweight,KO/TKO,Punches,2,3:01,"April 19, 2008","Montreal, Quebec, Canada","21,390",UFC 83: Serra vs St-Pierre 2,http://www.ufcstats.com/fight-details/6ae2cd7feede5a33
108,915,Nate Quarry,W,84,0,0,0,Middleweight,U-DEC,,3,5:00,"April 19, 2008","Montreal, Quebec, Canada","21,390",UFC 83: Serra vs St-Pierre 2,http://www.ufcstats.com/fight-details/b675c94f20551631
108,915,Kalib Starnes,L,12,1,0,0,Middleweight,U-DEC,,3,5:00,"April 19, 2008","Montreal, Quebec, Canada","21,390",UFC 83: Serra vs St-Pierre 2,http://www.ufcstats.com/fight-details/b675c94f20551631
108,914,Michael Bisping,W,39,0,0,0,Middleweight,KO/TKO,Knees,1,5:00,"April 19, 2008","Montreal, Quebec, Canada","21,390",UFC 83: Serra vs St-Pierre 2,http://www.ufcstats.com/fight-details/8153c30fad5b2ad8
108,914,Charles McCarthy,L,1,1,1,1,Middleweight,KO/TKO,Knees,1,5:00,"April 19, 2008","Montreal, Quebec, Canada","21,390",UFC 83: Serra vs St-Pierre 2,http://www.ufcstats.com/fight-details/8153c30fad5b2ad8
108,913,Mac Danzig,W,46,1,2,5,Lightweight,SUB,Rear Naked Choke,3,3:48,"April 19, 2008","Montreal, Quebec, Canada","21,390",UFC 83: Serra vs St-Pierre 2,http://www.ufcstats.com/fight-details/df3b75809b7fe252
108,913,Mark Bocek,L,22,3,0,1,Lightweight,SUB,Rear Naked Choke,3,3:48,"April 19, 2008","Montreal, Quebec, Canada","21,390",UFC 83: Serra vs St-Pierre 2,http://www.ufcstats.com/fight-details/df3b75809b7fe252
108,912,Jason MacDonald,W,13,1,2,1,Middleweight,KO/TKO,Elbows,2,0:54,"April 19, 2008","Montreal, Quebec, Canada","21,390",UFC 83: Serra vs St-Pierre 2,http://www.ufcstats.com/fight-details/96da5813683649f5
108,912,Joe Doerksen,L,4,1,3,2,Middleweight,KO/TKO,Elbows,2,0:54,"April 19, 2008","Montreal, Quebec, Canada","21,390",UFC 83: Serra vs St-Pierre 2,http://www.ufcstats.com/fight-details/96da5813683649f5
108,911,Jason Day,W,29,0,0,0,Middleweight,KO/TKO,Punches,1,3:58,"April 19, 2008","Montreal, Quebec, Canada","21,390",UFC 83: Serra vs St-Pierre 2,http://www.ufcstats.com/fight-details/920194911d727a38
108,911,Alan Belcher,L,3,1,0,1,Middleweight,KO/TKO,Punches,1,3:58,"April 19, 2008","Montreal, Quebec, Canada","21,390",UFC 83: Serra vs St-Pierre 2,http://www.ufcstats.com/fight-details/920194911d727a38
108,910,Demian Maia,W,15,1,3,3,Middleweight,SUB,Triangle Choke,2,2:27,"April 19, 2008","Montreal, Quebec, Canada","21,390",UFC 83: Serra vs St-Pierre 2,http://www.ufcstats.com/fight-details/af178adff964d854
108,910,Ed Herman,L,15,1,0,0,Middleweight,SUB,Triangle Choke,2,2:27,"April 19, 2008","Montreal, Quebec, Canada","21,390",UFC 83: Serra vs St-Pierre 2,http://www.ufcstats.com/fight-details/af178adff964d854
108,909,Rich Clementi,W,40,3,3,6,Lightweight,S-DEC,,3,5:00,"April 19, 2008","Montreal, Quebec, Canada","21,390",UFC 83: Serra vs St-Pierre 2,http://www.ufcstats.com/fight-details/219bd976b8ca745d
108,909,Sam Stout,L,48,0,0,0,Lightweight,S-DEC,,3,5:00,"April 19, 2008","Montreal, Quebec, Canada","21,390",UFC 83: Serra vs St-Pierre 2,http://www.ufcstats.com/fight-details/219bd976b8ca745d
108,908,Cain Velasquez,W,36,0,0,3,Heavyweight,KO/TKO,Punches,1,2:10,"April 19, 2008","Montreal, Quebec, Canada","21,390",UFC 83: Serra vs St-Pierre 2,http://www.ufcstats.com/fight-details/eb1b371dfc37fcdb
108,908,Brad Morris,L,1,0,0,0,Heavyweight,KO/TKO,Punches,1,2:10,"April 19, 2008","Montreal, Quebec, Canada","21,390",UFC 83: Serra vs St-Pierre 2,http://www.ufcstats.com/fight-details/eb1b371dfc37fcdb
108,907,Jonathan Goulet,W,31,0,0,0,Welterweight,KO/TKO,Punch,2,2:07,"April 19, 2008","Montreal, Quebec, Canada","21,390",UFC 83: Serra vs St-Pierre 2,http://www.ufcstats.com/fight-details/be38ed9ccfe2ee03
108,907,Kuniyoshi Hironaka,L,21,1,0,2,Welterweight,KO/TKO,Punch,2,2:07,"April 19, 2008","Montreal, Quebec, Canada","21,390",UFC 83: Serra vs St-Pierre 2,http://www.ufcstats.com/fight-details/be38ed9ccfe2ee03
107,906,Kenny Florian,W,35,2,0,3,Lightweight,KO/TKO,Punches,2,3:28,"April 02, 2008","Broomfield, Colorado, USA","7,000",UFC Fight Night: Florian vs Lauzon,http://www.ufcstats.com/fight-details/362f78f23304c6f4
107,906,Joe Lauzon,L,5,2,2,1,Lightweight,KO/TKO,Punches,2,3:28,"April 02, 2008","Broomfield, Colorado, USA","7,000",UFC Fight Night: Florian vs Lauzon,http://www.ufcstats.com/fight-details/362f78f23304c6f4
107,905,Gray Maynard,W,19,9,0,3,Lightweight,U-DEC,,3,5:00,"April 02, 2008","Broomfield, Colorado, USA","7,000",UFC Fight Night: Florian vs Lauzon,http://www.ufcstats.com/fight-details/190c61d5a67018b5
107,905,Frankie Edgar,L,26,1,0,1,Lightweight,U-DEC,,3,5:00,"April 02, 2008","Broomfield, Colorado, USA","7,000",UFC Fight Night: Florian vs Lauzon,http://www.ufcstats.com/fight-details/190c61d5a67018b5
107,904,Thiago Alves,W,17,0,0,0,Welterweight,KO/TKO,Knees,2,0:24,"April 02, 2008","Broomfield, Colorado, USA","7,000",UFC Fight Night: Florian vs Lauzon,http://www.ufcstats.com/fight-details/78f46acac9223859
107,904,Karo Parisyan,L,10,1,0,1,Welterweight,KO/TKO,Knees,2,0:24,"April 02, 2008","Broomfield, Colorado, USA","7,000",UFC Fight Night: Florian vs Lauzon,http://www.ufcstats.com/fight-details/78f46acac9223859
107,903,Matt Hamill,W,31,1,0,1,Light Heavyweight,KO/TKO,Punches,2,1:25,"April 02, 2008","Broomfield, Colorado, USA","7,000",UFC Fight Night: Florian vs Lauzon,http://www.ufcstats.com/fight-details/dbe6c361530958bc
107,903,Tim Boetsch,L,18,0,0,0,Light Heavyweight,KO/TKO,Punches,2,1:25,"April 02, 2008","Broomfield, Colorado, USA","7,000",UFC Fight Night: Florian vs Lauzon,http://www.ufcstats.com/fight-details/dbe6c361530958bc
107,902,Nate Diaz,W,6,1,1,0,Lightweight,SUB,Triangle Choke,2,3:06,"April 02, 2008","Broomfield, Colorado, USA","7,000",UFC Fight Night: Florian vs Lauzon,http://www.ufcstats.com/fight-details/089dd2e0cc6395fa
107,902,Kurt Pellegrino,L,20,3,0,5,Lightweight,SUB,Triangle Choke,2,3:06,"April 02, 2008","Broomfield, Colorado, USA","7,000",UFC Fight Night: Florian vs Lauzon,http://www.ufcstats.com/fight-details/089dd2e0cc6395fa
107,901,James Irvin,W,3,0,0,0,Light Heavyweight,KO/TKO,Punches,1,0:08,"April 02, 2008","Broomfield, Colorado, USA","7,000",UFC Fight Night: Florian vs Lauzon,http://www.ufcstats.com/fight-details/10b19bb48aadc6bd
107,901,Houston Alexander,L,0,0,0,0,Light Heavyweight,KO/TKO,Punches,1,0:08,"April 02, 2008","Broomfield, Colorado, USA","7,000",UFC Fight Night: Florian vs Lauzon,http://www.ufcstats.com/fight-details/10b19bb48aadc6bd
107,900,Josh Neer,W,80,3,0,0,Lightweight,U-DEC,,3,5:00,"April 02, 2008","Broomfield, Colorado, USA","7,000",UFC Fight Night: Florian vs Lauzon,http://www.ufcstats.com/fight-details/9103686732816d77
107,900,Din Thomas,L,20,2,0,1,Lightweight,U-DEC,,3,5:00,"April 02, 2008","Broomfield, Colorado, USA","7,000",UFC Fight Night: Florian vs Lauzon,http://www.ufcstats.com/fight-details/9103686732816d77
107,899,Marcus Aurelio,W,6,0,1,0,Lightweight,SUB,Armbar,1,0:16,"April 02, 2008","Broomfield, Colorado, USA","7,000",UFC Fight Night: Florian vs Lauzon,http://www.ufcstats.com/fight-details/6ca284a75c21c2e0
107,899,Ryan Roberts,L,0,0,0,0,Lightweight,SUB,Armbar,1,0:16,"April 02, 2008","Broomfield, Colorado, USA","7,000",UFC Fight Night: Florian vs Lauzon,http://www.ufcstats.com/fight-details/6ca284a75c21c2e0
107,898,Manvel Gamburyan,W,3,1,1,0,Lightweight,SUB,Guillotine Choke,1,1:41,"April 02, 2008","Broomfield, Colorado, USA","7,000",UFC Fight Night: Florian vs Lauzon,http://www.ufcstats.com/fight-details/b89dea8c3e6bba6f
107,898,Jeff Cox,L,2,0,0,0,Lightweight,SUB,Guillotine Choke,1,1:41,"April 02, 2008","Broomfield, Colorado, USA","7,000",UFC Fight Night: Florian vs Lauzon,http://www.ufcstats.com/fight-details/b89dea8c3e6bba6f
107,897,Clay Guida,W,11,1,0,2,Lightweight,KO/TKO,Punches,1,4:15,"April 02, 2008","Broomfield, Colorado, USA","7,000",UFC Fight Night: Florian vs Lauzon,http://www.ufcstats.com/fight-details/f35b859289fba80e
107,897,Samy Schiavo,L,4,0,0,0,Lightweight,KO/TKO,Punches,1,4:15,"April 02, 2008","Broomfield, Colorado, USA","7,000",UFC Fight Night: Florian vs Lauzon,http://www.ufcstats.com/fight-details/f35b859289fba80e
107,896,George Sotiropoulos,W,21,3,3,5,Welterweight,KO/TKO,Punches,2,2:24,"April 02, 2008","Broomfield, Colorado, USA","7,000",UFC Fight Night: Florian vs Lauzon,http://www.ufcstats.com/fight-details/53e9e8fefa2c2f42
107,896,Roman Mitichyan,L,2,0,0,0,Welterweight,KO/TKO,Punches,2,2:24,"April 02, 2008","Broomfield, Colorado, USA","7,000",UFC Fight Night: Florian vs Lauzon,http://www.ufcstats.com/fight-details/53e9e8fefa2c2f42
107,895,Anthony Johnson,W,15,0,0,0,Welterweight,KO/TKO,Punches,1,0:51,"April 02, 2008","Broomfield, Colorado, USA","7,000",UFC Fight Night: Florian vs Lauzon,http://www.ufcstats.com/fight-details/30aa9b4d266eb622
107,895,Tommy Speer,L,0,0,0,0,Welterweight,KO/TKO,Punches,1,0:51,"April 02, 2008","Broomfield, Colorado, USA","7,000",UFC Fight Night: Florian vs Lauzon,http://www.ufcstats.com/fight-details/30aa9b4d266eb622
106,894,Anderson Silva,W,47,0,1,2,Middleweight,SUB,Rear Naked Choke,2,4:52,"March 01, 2008","Columbus, Ohio, USA","16,326",UFC 82: Pride of a Champion,http://www.ufcstats.com/fight-details/a53b8686b748849f
106,894,Dan Henderson,L,20,1,0,2,Middleweight,SUB,Rear Naked Choke,2,4:52,"March 01, 2008","Columbus, Ohio, USA","16,326",UFC 82: Pride of a Champion,http://www.ufcstats.com/fight-details/a53b8686b748849f
106,893,Heath Herring,W,57,3,0,3,Heavyweight,S-DEC,,3,5:00,"March 01, 2008","Columbus, Ohio, USA","16,326",UFC 82: Pride of a Champion,http://www.ufcstats.com/fight-details/65352762d807cd59
106,893,Cheick Kongo,L,45,5,0,5,Heavyweight,S-DEC,,3,5:00,"March 01, 2008","Columbus, Ohio, USA","16,326",UFC 82: Pride of a Champion,http://www.ufcstats.com/fight-details/65352762d807cd59
106,892,Chris Leben,W,24,0,0,0,Middleweight,KO/TKO,Punches,1,3:16,"March 01, 2008","Columbus, Ohio, USA","16,326",UFC 82: Pride of a Champion,http://www.ufcstats.com/fight-details/50325e08203fedbd
106,892,Alessio Sakara,L,13,0,0,0,Middleweight,KO/TKO,Punches,1,3:16,"March 01, 2008","Columbus, Ohio, USA","16,326",UFC 82: Pride of a Champion,http://www.ufcstats.com/fight-details/50325e08203fedbd
106,891,Yushin Okami,W,26,0,0,0,Middleweight,KO/TKO,Knee,2,3:00,"March 01, 2008","Columbus, Ohio, USA","16,326",UFC 82: Pride of a Champion,http://www.ufcstats.com/fight-details/04476d021385a621
106,891,Evan Tanner,L,19,1,0,0,Middleweight,KO/TKO,Knee,2,3:00,"March 01, 2008","Columbus, Ohio, USA","16,326",UFC 82: Pride of a Champion,http://www.ufcstats.com/fight-details/04476d021385a621
106,890,Jon Fitch,W,40,4,0,4,Welterweight,U-DEC,,3,5:00,"March 01, 2008","Columbus, Ohio, USA","16,326",UFC 82: Pride of a Champion,http://www.ufcstats.com/fight-details/029cd254fe02d4b8
106,890,Chris Wilson,L,22,0,1,0,Welterweight,U-DEC,,3,5:00,"March 01, 2008","Columbus, Ohio, USA","16,326",UFC 82: Pride of a Champion,http://www.ufcstats.com/fight-details/029cd254fe02d4b8
106,889,Andrei Arlovski,W,14,1,0,1,Heavyweight,KO/TKO,Punches,2,4:17,"March 01, 2008","Columbus, Ohio, USA","16,326",UFC 82: Pride of a Champion,http://www.ufcstats.com/fight-details/8b15591a73aa7eb0
106,889,Jake O'Brien,L,4,2,0,0,Heavyweight,KO/TKO,Punches,2,4:17,"March 01, 2008","Columbus, Ohio, USA","16,326",UFC 82: Pride of a Champion,http://www.ufcstats.com/fight-details/8b15591a73aa7eb0
106,888,Luigi Fioravanti,W,32,13,0,6,Welterweight,U-DEC,,3,5:00,"March 01, 2008","Columbus, Ohio, USA","16,326",UFC 82: Pride of a Champion,http://www.ufcstats.com/fight-details/5182daf3d8726f6d
106,888,Luke Cummo,L,16,0,0,0,Welterweight,U-DEC,,3,5:00,"March 01, 2008","Columbus, Ohio, USA","16,326",UFC 82: Pride of a Champion,http://www.ufcstats.com/fight-details/5182daf3d8726f6d
106,887,Josh Koscheck,W,24,1,0,0,Welterweight,KO/TKO,Kick,2,1:24,"March 01, 2008","Columbus, Ohio, USA","16,326",UFC 82: Pride of a Champion,http://www.ufcstats.com/fight-details/825aa322af15780a
106,887,Dustin Hazelett,L,20,0,2,0,Welterweight,KO/TKO,Kick,2,1:24,"March 01, 2008","Columbus, Ohio, USA","16,326",UFC 82: Pride of a Champion,http://www.ufcstats.com/fight-details/825aa322af15780a
106,886,Diego Sanchez,W,24,1,0,3,Welterweight,KO/TKO,Punches,1,4:43,"March 01, 2008","Columbus, Ohio, USA","16,326",UFC 82: Pride of a Champion,http://www.ufcstats.com/fight-details/bcf49463525efbee
106,886,David Bielkheden,L,1,0,0,0,Welterweight,KO/TKO,Punches,1,4:43,"March 01, 2008","Columbus, Ohio, USA","16,326",UFC 82: Pride of a Champion,http://www.ufcstats.com/fight-details/bcf49463525efbee
106,885,Jorge Gurgel,W,68,1,0,1,Lightweight,U-DEC,,3,5:00,"March 01, 2008","Columbus, Ohio, USA","16,326",UFC 82: Pride of a Champion,http://www.ufcstats.com/fight-details/d036a7aeab47cf8c
106,885,John Halverson,L,44,0,2,0,Lightweight,U-DEC,,3,5:00,"March 01, 2008","Columbus, Ohio, USA","16,326",UFC 82: Pride of a Champion,http://www.ufcstats.com/fight-details/d036a7aeab47cf8c
105,884,Minotauro Nogueira,W,28,2,1,1,Heavyweight,SUB,Guillotine Choke,3,1:28,"February 02, 2008","Las Vegas, Nevada, USA","10,681",UFC 81: Breaking Point,http://www.ufcstats.com/fight-details/fc6d1396755692b4
105,884,Tim Sylvia,L,53,0,0,2,Heavyweight,SUB,Guillotine Choke,3,1:28,"February 02, 2008","Las Vegas, Nevada, USA","10,681",UFC 81: Breaking Point,http://www.ufcstats.com/fight-details/fc6d1396755692b4
105,883,Frank Mir,W,2,0,3,0,Heavyweight,SUB,Kneebar,1,1:30,"February 02, 2008","Las Vegas, Nevada, USA","10,681",UFC 81: Breaking Point,http://www.ufcstats.com/fight-details/f0b42c9e55025ad3
105,883,Brock Lesnar,L,16,1,0,2,Heavyweight,SUB,Kneebar,1,1:30,"February 02, 2008","Las Vegas, Nevada, USA","10,681",UFC 81: Breaking Point,http://www.ufcstats.com/fight-details/f0b42c9e55025ad3
105,882,Nate Marquardt,W,22,2,1,1,Middleweight,SUB,Guillotine Choke,2,1:37,"February 02, 2008","Las Vegas, Nevada, USA","10,681",UFC 81: Breaking Point,http://www.ufcstats.com/fight-details/8f560a1fa19c122a
105,882,Jeremy Horn,L,5,1,1,1,Middleweight,SUB,Guillotine Choke,2,1:37,"February 02, 2008","Las Vegas, Nevada, USA","10,681",UFC 81: Breaking Point,http://www.ufcstats.com/fight-details/8f560a1fa19c122a
105,881,Ricardo Almeida,W,4,1,1,0,Middleweight,SUB,Guillotine Choke,1,1:08,"February 02, 2008","Las Vegas, Nevada, USA","10,681",UFC 81: Breaking Point,http://www.ufcstats.com/fight-details/96828ec042f211bf
105,881,Rob Yundt,L,2,0,0,0,Middleweight,SUB,Guillotine Choke,1,1:08,"February 02, 2008","Las Vegas, Nevada, USA","10,681",UFC 81: Breaking Point,http://www.ufcstats.com/fight-details/96828ec042f211bf
105,880,Tyson Griffin,W,60,0,0,0,Lightweight,U-DEC,,3,5:00,"February 02, 2008","Las Vegas, Nevada, USA","10,681",UFC 81: Breaking Point,http://www.ufcstats.com/fight-details/dd47c3359dc1b7d0
105,880,Gleison Tibau,L,23,6,0,3,Lightweight,U-DEC,,3,5:00,"February 02, 2008","Las Vegas, Nevada, USA","10,681",UFC 81: Breaking Point,http://www.ufcstats.com/fight-details/dd47c3359dc1b7d0
105,879,Chris Lytle,W,12,0,0,0,Welterweight,KO/TKO,Punches,1,0:33,"February 02, 2008","Las Vegas, Nevada, USA","10,681",UFC 81: Breaking Point,http://www.ufcstats.com/fight-details/bb6eacc986791dcd
105,879,Kyle Bradley,L,0,0,0,0,Welterweight,KO/TKO,Punches,1,0:33,"February 02, 2008","Las Vegas, Nevada, USA","10,681",UFC 81: Breaking Point,http://www.ufcstats.com/fight-details/bb6eacc986791dcd
105,878,Tim Boetsch,W,42,1,0,0,Light Heavyweight,KO/TKO,Punches,1,4:52,"February 02, 2008","Las Vegas, Nevada, USA","10,681",UFC 81: Breaking Point,http://www.ufcstats.com/fight-details/d9a8d19107d2bd9e
105,878,David Heath,L,7,0,0,0,Light Heavyweight,KO/TKO,Punches,1,4:52,"February 02, 2008","Las Vegas, Nevada, USA","10,681",UFC 81: Breaking Point,http://www.ufcstats.com/fight-details/d9a8d19107d2bd9e
105,877,Marvin Eastman,W,40,1,0,1,Middleweight,U-DEC,,3,5:00,"February 02, 2008","Las Vegas, Nevada, USA","10,681",UFC 81: Breaking Point,http://www.ufcstats.com/fight-details/7929542a0003799f
105,877,Terry Martin,L,50,1,0,0,Middleweight,U-DEC,,3,5:00,"February 02, 2008","Las Vegas, Nevada, USA","10,681",UFC 81: Breaking Point,http://www.ufcstats.com/fight-details/7929542a0003799f
105,876,Rob Emerson,W,81,0,0,0,Lightweight,S-DEC,,3,5:00,"February 02, 2008","Las Vegas, Nevada, USA","10,681",UFC 81: Breaking Point,http://www.ufcstats.com/fight-details/c5f56797c68ecbeb
105,876,Keita Nakamura,L,57,4,0,0,Lightweight,S-DEC,,3,5:00,"February 02, 2008","Las Vegas, Nevada, USA","10,681",UFC 81: Breaking Point,http://www.ufcstats.com/fight-details/c5f56797c68ecbeb
