fight_id,event_id,date,weight_class,winner,loser,win_by,method,round,time,time_format,title_fight,fight_of_night,performance_bonus,fight_name,referee,attendance,location,event_name,url
1522,166,2010-12-11,Welterweight,Thiago Alves,John Howard,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Welterweight Bout,Yves Lavigne,"23,152","Montreal, Quebec, Canada",UFC 124: St-Pierre vs Koscheck 2,http://www.ufcstats.com/fight-details/f0d86420d88ca27b
1521,166,2010-12-11,Middleweight,Dan Miller,Joe Doerksen,S-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Middleweight Bout,Marc-Andre Cote,"23,152","Montreal, Quebec, Canada",UFC 124: St-Pierre vs Koscheck 2,http://www.ufcstats.com/fight-details/ecc80630494d402a
1520,166,2010-12-11,Lightweight,Mark Bocek,Dustin Hazelett,SUB,Triangle Choke,1,2:33,3 Rnd (5-5-5),False,False,False,Lightweight Bout,Philippe Chartier,"23,152","Montreal, Quebec, Canada",UFC 124: St-Pierre vs Koscheck 2,http://www.ufcstats.com/fight-details/94a3e3df3d28d8f0
1519,166,2010-12-11,Middleweight,Jesse Bongfeldt,Rafael Natal,M-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Middleweight Bout,Dan Miragliotta,"23,152","Montreal, Quebec, Canada",UFC 124: St-Pierre vs Koscheck 2,http://www.ufcstats.com/fight-details/1de579eecc094c8b
1518,166,2010-12-11,Welterweight,Sean Pierson,Matthew Riddle,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Welterweight Bout,Yves Lavigne,"23,152","Montreal, Quebec, Canada",UFC 124: St-Pierre vs Koscheck 2,http://www.ufcstats.com/fight-details/37d988593cb5f14a
1517,166,2010-12-11,Welterweight,Ricardo Almeida,TJ Grant,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Welterweight Bout,Philippe Chartier,"23,152","Montreal, Quebec, Canada",UFC 124: St-Pierre vs Koscheck 2,http://www.ufcstats.com/fight-details/42a361f33cbb8d6f
1516,166,2010-12-11,Lightweight,John Makdessi,Pat Audinwood,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Lightweight Bout,Herb Dean,"23,152","Montreal, Quebec, Canada",UFC 124: St-Pierre vs Koscheck 2,http://www.ufcstats.com/fight-details/c4bbae7615545c85
1515,165,2010-12-04,Lightweight,Jonathan Brookins,Michael Johnson,U-DEC,,3,5:00,3 Rnd (5-5-5),True,False,False,Ultimate Fighter 12 Lightweight Tournament Title Bout,Herb Dean,"1,903","Las Vegas, Nevada, USA",The Ultimate Fighter: Team GSP vs Team Koscheck Finale,http://www.ufcstats.com/fight-details/dca2a0eb4cd3deac
1514,165,2010-12-04,Light Heavyweight,Stephan Bonnar,Igor Pokrajac,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Light Heavyweight Bout,Steve Mazzagatti,"1,903","Las Vegas, Nevada, USA",The Ultimate Fighter: Team GSP vs Team Koscheck Finale,http://www.ufcstats.com/fight-details/a2be3b3f9739d0af
1513,165,2010-12-04,Middleweight,Demian Maia,Kendall Grove,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Middleweight Bout,Josh Rosenthal,"1,903","Las Vegas, Nevada, USA",The Ultimate Fighter: Team GSP vs Team Koscheck Finale,http://www.ufcstats.com/fight-details/dee976dde74e7e05
1512,165,2010-12-04,Welterweight,Rick Story,Johny Hendricks,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Welterweight Bout,Steve Mazzagatti,"1,903","Las Vegas, Nevada, USA",The Ultimate Fighter: Team GSP vs Team Koscheck Finale,http://www.ufcstats.com/fight-details/dca074896265f816
1511,165,2010-12-04,Featherweight,Leonard Garcia,Nam Phan,S-DEC,,3,5:00,3 Rnd (5-5-5),False,True,False,Featherweight Bout,Herb Dean,"1,903","Las Vegas, Nevada, USA",The Ultimate Fighter: Team GSP vs Team Koscheck Finale,http://www.ufcstats.com/fight-details/6e574bd614afffd9
1510,165,2010-12-04,Lightweight,Cody McKenzie,Aaron Wilkinson,SUB,Guillotine Choke,1,2:03,3 Rnd (5-5-5),False,False,False,Lightweight Bout,Chris Tognoni,"1,903","Las Vegas, Nevada, USA",The Ultimate Fighter: Team GSP vs Team Koscheck Finale,http://www.ufcstats.com/fight-details/f5686732b85adafc
1509,165,2010-12-04,Featherweight,Ian Loveland,Tyler Toner,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Featherweight Bout,Josh Rosenthal,"1,903","Las Vegas, Nevada, USA",The Ultimate Fighter: Team GSP vs Team Koscheck Finale,http://www.ufcstats.com/fight-details/ee85a66d86490f83
1508,165,2010-12-04,Lightweight,Kyle Watson,Sako Chivitchian,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Lightweight Bout,Herb Dean,"1,903","Las Vegas, Nevada, USA",The Ultimate Fighter: Team GSP vs Team Koscheck Finale,http://www.ufcstats.com/fight-details/a1b035662f43aae2
1507,165,2010-12-04,Bantamweight,Nick Pace,Will Campuzano,SUB,Other - Choke,3,4:33,3 Rnd (5-5-5),False,False,False,Bantamweight Bout,Chris Tognoni,"1,903","Las Vegas, Nevada, USA",The Ultimate Fighter: Team GSP vs Team Koscheck Finale,http://www.ufcstats.com/fight-details/d2287a9cfb6b9b07
1506,165,2010-12-04,Featherweight,Pablo Garza,Fredson Paixao,KO/TKO,Flying Knee,1,0:51,3 Rnd (5-5-5),False,False,False,Featherweight Bout,Steve Mazzagatti,"1,903","Las Vegas, Nevada, USA",The Ultimate Fighter: Team GSP vs Team Koscheck Finale,http://www.ufcstats.com/fight-details/7206d0aa1d53e518
1505,165,2010-12-04,Middleweight,David Branch,Rich Attonito,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Middleweight Bout,Josh Rosenthal,"1,903","Las Vegas, Nevada, USA",The Ultimate Fighter: Team GSP vs Team Koscheck Finale,http://www.ufcstats.com/fight-details/3d16f99de58b9d0e
1504,164,2010-11-20,Light Heavyweight,Rampage Jackson,Lyoto Machida,S-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Light Heavyweight Bout,Herb Dean,"16,404","Auburn Hills, Michigan, USA",UFC 123: Rampage vs Machida,http://www.ufcstats.com/fight-details/47b690fb54f2eaf9
1503,164,2010-11-20,Welterweight,BJ Penn,Matt Hughes,KO/TKO,Punch,1,0:21,3 Rnd (5-5-5),False,False,False,Welterweight Bout,Dan Miragliotta,"16,404","Auburn Hills, Michigan, USA",UFC 123: Rampage vs Machida,http://www.ufcstats.com/fight-details/552973c278f08fbb
1502,164,2010-11-20,Middleweight,Maiquel Falcao,Gerald Harris,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Middleweight Bout,Dan Miragliotta,"16,404","Auburn Hills, Michigan, USA",UFC 123: Rampage vs Machida,http://www.ufcstats.com/fight-details/256aacb8cb2c4289
1501,164,2010-11-20,Light Heavyweight,Phil Davis,Tim Boetsch,SUB,Kimura,2,2:55,3 Rnd (5-5-5),False,False,False,Light Heavyweight Bout,Herb Dean,"16,404","Auburn Hills, Michigan, USA",UFC 123: Rampage vs Machida,http://www.ufcstats.com/fight-details/71bcafd04decc8ce
1500,164,2010-11-20,Lightweight,George Sotiropoulos,Joe Lauzon,SUB,Kimura,2,2:43,3 Rnd (5-5-5),False,True,False,Lightweight Bout,Marc Fennell,"16,404","Auburn Hills, Michigan, USA",UFC 123: Rampage vs Machida,http://www.ufcstats.com/fight-details/3e0301367e511512
1499,164,2010-11-20,Welterweight,Brian Foster,Matt Brown,SUB,Guillotine Choke,2,2:11,3 Rnd (5-5-5),False,False,False,Welterweight Bout,Herb Dean,"16,404","Auburn Hills, Michigan, USA",UFC 123: Rampage vs Machida,http://www.ufcstats.com/fight-details/15cae38f1326adfb
1498,164,2010-11-20,Middleweight,Mark Munoz,Aaron Simpson,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Middleweight Bout,Marc Fennell,"16,404","Auburn Hills, Michigan, USA",UFC 123: Rampage vs Machida,http://www.ufcstats.com/fight-details/8d886fba9328269c
1497,164,2010-11-20,Welterweight,Dennis Hallman,Karo Parisyan,KO/TKO,Punches,1,1:47,3 Rnd (5-5-5),False,False,False,Welterweight Bout,Dan Miragliotta,"16,404","Auburn Hills, Michigan, USA",UFC 123: Rampage vs Machida,http://www.ufcstats.com/fight-details/0ed093f6aaab94d3
1496,164,2010-11-20,Lightweight,Edson Barboza,Mike Lullo,KO/TKO,Kicks,3,0:26,3 Rnd (5-5-5),False,False,False,Lightweight Bout,Marc Fennell,"16,404","Auburn Hills, Michigan, USA",UFC 123: Rampage vs Machida,http://www.ufcstats.com/fight-details/8b87b341bcd130ee
1495,164,2010-11-20,Lightweight,Paul Kelly,TJ O'Brien,KO/TKO,Elbows,2,3:16,3 Rnd (5-5-5),False,False,False,Lightweight Bout,Dan Miragliotta,"16,404","Auburn Hills, Michigan, USA",UFC 123: Rampage vs Machida,http://www.ufcstats.com/fight-details/e76c3346ad9be24a
1494,164,2010-11-20,Lightweight,Nik Lentz,Tyson Griffin,S-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Lightweight Bout,Herb Dean,"16,404","Auburn Hills, Michigan, USA",UFC 123: Rampage vs Machida,http://www.ufcstats.com/fight-details/83ea3c36a6f91cb8
1493,163,2010-11-13,Middleweight,Yushin Okami,Nate Marquardt,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Middleweight Bout,Leon Roberts,"8,421","Oberhausen, North Rhine-Westphalia, Germany",UFC 122: Marquardt vs Okami,http://www.ufcstats.com/fight-details/fdb7377a34603e47
1492,163,2010-11-13,Lightweight,Dennis Siver,Andre Winner,SUB,Rear Naked Choke,1,3:37,3 Rnd (5-5-5),False,False,False,Lightweight Bout,Kevin Mulhall,"8,421","Oberhausen, North Rhine-Westphalia, Germany",UFC 122: Marquardt vs Okami,http://www.ufcstats.com/fight-details/6a32cabbcd9b1e42
1491,163,2010-11-13,Welterweight,Amir Sadollah,Peter Sobotta,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Welterweight Bout,Leon Roberts,"8,421","Oberhausen, North Rhine-Westphalia, Germany",UFC 122: Marquardt vs Okami,http://www.ufcstats.com/fight-details/82ad4eb50b3d7bd0
1490,163,2010-11-13,Light Heavyweight,Krzysztof Soszynski,Goran Reljic,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Light Heavyweight Bout,Marc Goddard,"8,421","Oberhausen, North Rhine-Westphalia, Germany",UFC 122: Marquardt vs Okami,http://www.ufcstats.com/fight-details/5e3f46e6f46d5a90
1489,163,2010-11-13,Welterweight,Duane Ludwig,Nick Osipczak,S-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Welterweight Bout,Marc Goddard,"8,421","Oberhausen, North Rhine-Westphalia, Germany",UFC 122: Marquardt vs Okami,http://www.ufcstats.com/fight-details/68b3222e977a6a11
1488,163,2010-11-13,Light Heavyweight,Vladimir Matyushenko,Alexandre Ferreira,KO/TKO,Elbows,1,2:20,3 Rnd (5-5-5),False,False,False,Light Heavyweight Bout,Kevin Mulhall,"8,421","Oberhausen, North Rhine-Westphalia, Germany",UFC 122: Marquardt vs Okami,http://www.ufcstats.com/fight-details/2a9755f4d43f3e2f
1487,163,2010-11-13,Welterweight,Pascal Krauss,Mark Scanlon,U-DEC,,3,5:00,3 Rnd (5-5-5),False,True,False,Welterweight Bout,Leon Roberts,"8,421","Oberhausen, North Rhine-Westphalia, Germany",UFC 122: Marquardt vs Okami,http://www.ufcstats.com/fight-details/d2ce61c578e67067
1486,163,2010-11-13,Middleweight,Kyle Noke,Rob Kimmons,SUB,Rear Naked Choke,2,1:33,3 Rnd (5-5-5),False,False,False,Middleweight Bout,Kevin Mulhall,"8,421","Oberhausen, North Rhine-Westphalia, Germany",UFC 122: Marquardt vs Okami,http://www.ufcstats.com/fight-details/0a5d29e380f1e3e0
1485,163,2010-11-13,Light Heavyweight,Karlos Vemola,Seth Petruzelli,KO/TKO,Punches,1,3:46,3 Rnd (5-5-5),False,False,False,Light Heavyweight Bout,Leon Roberts,"8,421","Oberhausen, North Rhine-Westphalia, Germany",UFC 122: Marquardt vs Okami,http://www.ufcstats.com/fight-details/ebf204638524c377
1484,163,2010-11-13,Welterweight,Carlos Eduardo Rocha,Kris McCray,SUB,Kneebar,1,2:21,3 Rnd (5-5-5),False,False,False,Welterweight Bout,Marc Goddard,"8,421","Oberhausen, North Rhine-Westphalia, Germany",UFC 122: Marquardt vs Okami,http://www.ufcstats.com/fight-details/d87755257628de36
1483,162,2010-10-23,Heavyweight,Cain Velasquez,Brock Lesnar,KO/TKO,Punches,1,4:12,5 Rnd (5-5-5-5-5),True,False,False,UFC Heavyweight Title Bout,Herb Dean,"14,856","Anaheim, California, USA",UFC 121: Lesnar vs Velasquez,http://www.ufcstats.com/fight-details/8f301d4eb8e97449
1482,162,2010-10-23,Welterweight,Jake Shields,Martin Kampmann,S-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Welterweight Bout,John McCarthy,"14,856","Anaheim, California, USA",UFC 121: Lesnar vs Velasquez,http://www.ufcstats.com/fight-details/1a0b90c661fd603e
1481,162,2010-10-23,Welterweight,Diego Sanchez,Paulo Thiago,U-DEC,,3,5:00,3 Rnd (5-5-5),False,True,False,Welterweight Bout,Jason Herzog,"14,856","Anaheim, California, USA",UFC 121: Lesnar vs Velasquez,http://www.ufcstats.com/fight-details/635763ab6b5f0bf0
1480,162,2010-10-23,Light Heavyweight,Matt Hamill,Tito Ortiz,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Light Heavyweight Bout,John McCarthy,"14,856","Anaheim, California, USA",UFC 121: Lesnar vs Velasquez,http://www.ufcstats.com/fight-details/ec618a1214d4b171
1479,162,2010-10-23,Heavyweight,Brendan Schaub,Gabriel Gonzaga,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Heavyweight Bout,Jason Herzog,"14,856","Anaheim, California, USA",UFC 121: Lesnar vs Velasquez,http://www.ufcstats.com/fight-details/8787d56f59bfb4c3
1478,162,2010-10-23,Middleweight,Court McGee,Ryan Jensen,SUB,Arm Triangle,3,1:21,3 Rnd (5-5-5),False,False,False,Middleweight Bout,Herb Dean,"14,856","Anaheim, California, USA",UFC 121: Lesnar vs Velasquez,http://www.ufcstats.com/fight-details/46c74829fb4c2dd5
1477,162,2010-10-23,Middleweight,Tom Lawlor,Patrick Cote,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Middleweight Bout,John McCarthy,"14,856","Anaheim, California, USA",UFC 121: Lesnar vs Velasquez,http://www.ufcstats.com/fight-details/704e1351a64581ed
1476,162,2010-10-23,Welterweight,Daniel Roberts,Mike Guymon,SUB,Anaconda Choke,1,1:13,3 Rnd (5-5-5),False,False,False,Welterweight Bout,Jason Herzog,"14,856","Anaheim, California, USA",UFC 121: Lesnar vs Velasquez,http://www.ufcstats.com/fight-details/f7e5e9fdcbff28b3
1475,162,2010-10-23,Lightweight,Sam Stout,Paul Taylor,S-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Lightweight Bout,Herb Dean,"14,856","Anaheim, California, USA",UFC 121: Lesnar vs Velasquez,http://www.ufcstats.com/fight-details/95ca100d6bf829b2
1474,162,2010-10-23,Middleweight,Chris Camozzi,Dongi Yang,S-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Middleweight Bout,Jason Herzog,"14,856","Anaheim, California, USA",UFC 121: Lesnar vs Velasquez,http://www.ufcstats.com/fight-details/f817a161eb72e685
1473,162,2010-10-23,Heavyweight,Jon Madsen,Gilbert Yvel,KO/TKO,Punches,1,1:48,3 Rnd (5-5-5),False,False,False,Heavyweight Bout,John McCarthy,"14,856","Anaheim, California, USA",UFC 121: Lesnar vs Velasquez,http://www.ufcstats.com/fight-details/9c354bd6ea1bf25a
1472,161,2010-10-16,Middleweight,Michael Bisping,Yoshihiro Akiyama,U-DEC,,3,5:00,3 Rnd (5-5-5),False,True,False,Middleweight Bout,Marc Goddard,"17,133","London, England, United Kingdom",UFC 120: Bisping vs Akiyama,http://www.ufcstats.com/fight-details/ab341b7bb01cdc89
1471,161,2010-10-16,Welterweight,Carlos Condit,Dan Hardy,KO/TKO,Punch,1,4:27,3 Rnd (5-5-5),False,False,False,Welterweight Bout,Dan Miragliotta,"17,133","London, England, United Kingdom",UFC 120: Bisping vs Akiyama,http://www.ufcstats.com/fight-details/9984333d8933dd58
1470,161,2010-10-16,Welterweight,Mike Pyle,John Hathaway,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Welterweight Bout,Leon Roberts,"17,133","London, England, United Kingdom",UFC 120: Bisping vs Akiyama,http://www.ufcstats.com/fight-details/a829493aa8d25e3c
1469,161,2010-10-16,Heavyweight,Cheick Kongo,Travis Browne,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Heavyweight Bout,Marc Goddard,"17,133","London, England, United Kingdom",UFC 120: Bisping vs Akiyama,http://www.ufcstats.com/fight-details/00ecb8ea731e64d6
1468,161,2010-10-16,Welterweight,Claude Patrick,James Wilks,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Welterweight Bout,Dan Miragliotta,"17,133","London, England, United Kingdom",UFC 120: Bisping vs Akiyama,http://www.ufcstats.com/fight-details/2037295b161c8269
1467,161,2010-10-16,Light Heavyweight,Alexander Gustafsson,Cyrille Diabate,SUB,Rear Naked Choke,2,2:41,3 Rnd (5-5-5),False,False,False,Light Heavyweight Bout,Leon Roberts,"17,133","London, England, United Kingdom",UFC 120: Bisping vs Akiyama,http://www.ufcstats.com/fight-details/5014298453caf116
1466,161,2010-10-16,Heavyweight,Rob Broughton,Vinicius Queiroz,SUB,Rear Naked Choke,3,1:43,3 Rnd (5-5-5),False,False,False,Heavyweight Bout,Marc Goddard,"17,133","London, England, United Kingdom",UFC 120: Bisping vs Akiyama,http://www.ufcstats.com/fight-details/9f2e58bf880157b2
1465,161,2010-10-16,Lightweight,Paul Sass,Mark Holst,SUB,Triangle Choke,1,4:45,3 Rnd (5-5-5),False,False,False,Lightweight Bout,Dan Miragliotta,"17,133","London, England, United Kingdom",UFC 120: Bisping vs Akiyama,http://www.ufcstats.com/fight-details/676f5091ce2c3c90
1464,161,2010-10-16,Lightweight,Spencer Fisher,Curt Warburton,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Lightweight Bout,Leon Roberts,"17,133","London, England, United Kingdom",UFC 120: Bisping vs Akiyama,http://www.ufcstats.com/fight-details/62d4a918256c83e8
1463,161,2010-10-16,Light Heavyweight,Fabio Maldonado,James McSweeney,KO/TKO,Punches,3,0:48,3 Rnd (5-5-5),False,False,False,Light Heavyweight Bout,Marc Goddard,"17,133","London, England, United Kingdom",UFC 120: Bisping vs Akiyama,http://www.ufcstats.com/fight-details/8c8d46d89bf899e8
1462,160,2010-09-25,Heavyweight,Frank Mir,Mirko Cro Cop,KO/TKO,Knee,3,4:02,3 Rnd (5-5-5),False,False,False,Heavyweight Bout,Herb Dean,"15,811","Indianapolis, Indiana, USA",UFC 119: Mir vs Cro Cop,http://www.ufcstats.com/fight-details/301b145c186635de
1461,160,2010-09-25,Light Heavyweight,Ryan Bader,Rogerio Nogueira,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Light Heavyweight Bout,Josh Rosenthal,"15,811","Indianapolis, Indiana, USA",UFC 119: Mir vs Cro Cop,http://www.ufcstats.com/fight-details/7e3679992f2c6ff6
1460,160,2010-09-25,Welterweight,Chris Lytle,Matt Serra,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Welterweight Bout,Herb Dean,"15,811","Indianapolis, Indiana, USA",UFC 119: Mir vs Cro Cop,http://www.ufcstats.com/fight-details/5b986cd7289a0884
1459,160,2010-09-25,Lightweight,Sean Sherk,Evan Dunham,S-DEC,,3,5:00,3 Rnd (5-5-5),False,True,False,Lightweight Bout,Rob Hinds,"15,811","Indianapolis, Indiana, USA",UFC 119: Mir vs Cro Cop,http://www.ufcstats.com/fight-details/81b5e933186a685a
1458,160,2010-09-25,Lightweight,Melvin Guillard,Jeremy Stephens,S-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Lightweight Bout,Josh Rosenthal,"15,811","Indianapolis, Indiana, USA",UFC 119: Mir vs Cro Cop,http://www.ufcstats.com/fight-details/8e2e14693e04bf45
1457,160,2010-09-25,Middleweight,CB Dollaway,Joe Doerksen,SUB,Guillotine Choke,1,2:13,3 Rnd (5-5-5),False,False,False,Middleweight Bout,Jeff Malott,"15,811","Indianapolis, Indiana, USA",UFC 119: Mir vs Cro Cop,http://www.ufcstats.com/fight-details/1733594124569598
1456,160,2010-09-25,Heavyweight,Matt Mitrione,Joey Beltran,U-DEC,,3,5:00,3 Rnd (5-5-5),False,True,False,Heavyweight Bout,Herb Dean,"15,811","Indianapolis, Indiana, USA",UFC 119: Mir vs Cro Cop,http://www.ufcstats.com/fight-details/b2717e8f7e7a196f
1455,160,2010-09-25,Lightweight,Thiago Tavares,Pat Audinwood,SUB,Guillotine Choke,1,3:47,3 Rnd (5-5-5),False,False,False,Lightweight Bout,Rob Hinds,"15,811","Indianapolis, Indiana, USA",UFC 119: Mir vs Cro Cop,http://www.ufcstats.com/fight-details/c22d25f1febd8d09
1454,160,2010-09-25,Lightweight,Waylon Lowe,Steve Lopez,S-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Lightweight Bout,Herb Dean,"15,811","Indianapolis, Indiana, USA",UFC 119: Mir vs Cro Cop,http://www.ufcstats.com/fight-details/b30bb2ba5b68a180
1453,160,2010-09-25,Welterweight,TJ Grant,Julio Paulino,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Welterweight Bout,Jeff Malott,"15,811","Indianapolis, Indiana, USA",UFC 119: Mir vs Cro Cop,http://www.ufcstats.com/fight-details/a8b22e990cba6144
1452,160,2010-09-25,Heavyweight,Sean McCorkle,Mark Hunt,SUB,Armbar,1,1:03,3 Rnd (5-5-5),False,False,False,Heavyweight Bout,Josh Rosenthal,"15,811","Indianapolis, Indiana, USA",UFC 119: Mir vs Cro Cop,http://www.ufcstats.com/fight-details/bd057764cb51f065
1451,159,2010-09-15,Middleweight,Nate Marquardt,Rousimar Palhares,KO/TKO,Punches,1,3:28,3 Rnd (5-5-5),False,False,False,Middleweight Bout,Herb Dean,"7,724","Austin, Texas, USA",UFC Fight Night: Marquardt vs Palhares,http://www.ufcstats.com/fight-details/48db60440ead6f6d
1450,159,2010-09-15,Lightweight,Charles Oliveira,Efrain Escudero,SUB,Rear Naked Choke,3,2:25,3 Rnd (5-5-5),False,False,False,Lightweight Bout,Kerry Hatley,"7,724","Austin, Texas, USA",UFC Fight Night: Marquardt vs Palhares,http://www.ufcstats.com/fight-details/a24121c70f773fe2
1449,159,2010-09-15,Lightweight,Jim Miller,Gleison Tibau,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Lightweight Bout,Jon Schorle,"7,724","Austin, Texas, USA",UFC Fight Night: Marquardt vs Palhares,http://www.ufcstats.com/fight-details/108140213049e629
1448,159,2010-09-15,Lightweight,Cole Miller,Ross Pearson,SUB,Rear Naked Choke,2,1:49,3 Rnd (5-5-5),False,False,False,Lightweight Bout,Herb Dean,"7,724","Austin, Texas, USA",UFC Fight Night: Marquardt vs Palhares,http://www.ufcstats.com/fight-details/2aeba1cc4004d0bc
1447,159,2010-09-15,Lightweight,Yves Edwards,John Gunderson,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Lightweight Bout,Kerry Hatley,"7,724","Austin, Texas, USA",UFC Fight Night: Marquardt vs Palhares,http://www.ufcstats.com/fight-details/25137d9cc8b47f57
1446,159,2010-09-15,Light Heavyweight,Kyle Kingsbury,Jared Hamman,U-DEC,,3,5:00,3 Rnd (5-5-5),False,True,False,Light Heavyweight Bout,Jon Schorle,"7,724","Austin, Texas, USA",UFC Fight Night: Marquardt vs Palhares,http://www.ufcstats.com/fight-details/b972f998103731da
1445,159,2010-09-15,Middleweight,David Branch,Tomasz Drwal,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Middleweight Bout,Herb Dean,"7,724","Austin, Texas, USA",UFC Fight Night: Marquardt vs Palhares,http://www.ufcstats.com/fight-details/2f2ac4c08e763d38
1444,159,2010-09-15,Middleweight,Rich Attonito,Rafael Natal,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Middleweight Bout,Kerry Hatley,"7,724","Austin, Texas, USA",UFC Fight Night: Marquardt vs Palhares,http://www.ufcstats.com/fight-details/f1ffe3ba615ad7b9
1443,159,2010-09-15,Welterweight,TJ Waldburger,David Mitchell,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Welterweight Bout,Jon Schorle,"7,724","Austin, Texas, USA",UFC Fight Night: Marquardt vs Palhares,http://www.ufcstats.com/fight-details/a4bc92bfe82d0547
1442,159,2010-09-15,Welterweight,Brian Foster,Forrest Petz,KO/TKO,Punches,1,1:07,3 Rnd (5-5-5),False,False,False,Welterweight Bout,Herb Dean,"7,724","Austin, Texas, USA",UFC Fight Night: Marquardt vs Palhares,http://www.ufcstats.com/fight-details/88ef809a0fde3900
1441,158,2010-08-28,Lightweight,Frankie Edgar,BJ Penn,U-DEC,,5,5:00,5 Rnd (5-5-5-5-5),True,False,False,UFC Lightweight Title Bout,Herb Dean,"14,168","Boston, Massachusetts, USA",UFC 118: Edgar vs Penn 2,http://www.ufcstats.com/fight-details/3d38022fdcb3b5c9
1440,158,2010-08-28,Heavyweight,Randy Couture,James Toney,SUB,Arm Triangle,1,3:19,3 Rnd (5-5-5),False,False,False,Heavyweight Bout,Mario Yamasaki,"14,168","Boston, Massachusetts, USA",UFC 118: Edgar vs Penn 2,http://www.ufcstats.com/fight-details/bec66de67818a9b1
1439,158,2010-08-28,Middleweight,Demian Maia,Mario Miranda,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Middleweight Bout,Herb Dean,"14,168","Boston, Massachusetts, USA",UFC 118: Edgar vs Penn 2,http://www.ufcstats.com/fight-details/4bb7363bb03628f6
1438,158,2010-08-28,Lightweight,Gray Maynard,Kenny Florian,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Lightweight Bout,Mario Yamasaki,"14,168","Boston, Massachusetts, USA",UFC 118: Edgar vs Penn 2,http://www.ufcstats.com/fight-details/f484290346cfcf73
1437,158,2010-08-28,Welterweight,Nate Diaz,Marcus Davis,SUB,Guillotine Choke,3,4:02,3 Rnd (5-5-5),False,True,False,Welterweight Bout,Yves Lavigne,"14,168","Boston, Massachusetts, USA",UFC 118: Edgar vs Penn 2,http://www.ufcstats.com/fight-details/17a8fbfbe8d32258
1436,158,2010-08-28,Lightweight,Joe Lauzon,Gabe Ruediger,SUB,Armbar,1,2:01,3 Rnd (5-5-5),False,False,False,Lightweight Bout,Herb Dean,"14,168","Boston, Massachusetts, USA",UFC 118: Edgar vs Penn 2,http://www.ufcstats.com/fight-details/a5962421d687de8f
1435,158,2010-08-28,Lightweight,Nik Lentz,Andre Winner,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Lightweight Bout,Josh Rosenthal,"14,168","Boston, Massachusetts, USA",UFC 118: Edgar vs Penn 2,http://www.ufcstats.com/fight-details/65290fc5216c2a73
1434,158,2010-08-28,Middleweight,Dan Miller,John Salter,SUB,Guillotine Choke,2,1:53,3 Rnd (5-5-5),False,False,False,Middleweight Bout,Mario Yamasaki,"14,168","Boston, Massachusetts, USA",UFC 118: Edgar vs Penn 2,http://www.ufcstats.com/fight-details/18cfc2f58d20c0f2
