fight_id,fighter,w,kd,sig_str_landed,sig_str_attempted,signif_str_rate,total_strikes_landed,total_strikes_attempted,sub_att,pass,rev,takedown_landed,takedown_attempted,td_rate,head_landed,head_attempted,body_landed,body_attempted,leg_landed,leg_attempted,distance_landed,distance_attempted,clinch_landed,clinch_attempted,ground_landed,ground_attempted
2634,Cyrille Diabate,L,0,0,0,0.0,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
2633,Luke Barnatt,W,0,45,117,0.38,45,117,0,0,0,0,0,0.0,32,100,10,14,3,3,41,113,4,4,0,0
2633,Mats Nilsson,L,0,25,56,0.44,32,64,0,0,0,0,0,0.0,15,44,4,5,6,7,25,55,0,1,0,0
2632,Claudio Silva,W,0,36,73,0.49,114,158,0,5,0,3,15,0.2,23,55,4,5,9,13,33,67,1,4,2,2
2632,Bradley Scott,L,0,41,75,0.54,61,96,0,0,0,0,0,0.0,26,60,11,11,4,4,37,70,4,5,0,0
2631,Igor Araujo,W,0,12,37,0.32,138,204,1,4,1,0,3,0.0,7,29,5,7,0,1,2,10,1,1,9,26
2631,Danny Mitchell,L,0,18,34,0.52,70,102,5,1,0,0,1,0.0,9,23,4,5,5,6,6,15,5,5,7,14
2630,Phil Harris,W,0,3,4,0.75,4,5,0,0,0,0,2,0.0,2,3,0,0,1,1,2,3,1,1,0,0
2630,Louis Gaudinot,L,0,2,4,0.5,7,9,1,0,0,0,0,0.0,1,3,1,1,0,0,2,4,0,0,0,0
2629,Dong Hyun Kim,W,2,27,81,0.33,42,96,0,1,0,1,3,0.33,22,76,5,5,0,0,13,43,6,15,8,23
2629,John Hathaway,L,0,27,97,0.27,52,127,0,0,0,1,6,0.16,13,69,10,22,4,6,16,74,9,17,2,6
2628,Lipeng Zhang,W,0,10,25,0.4,37,60,2,4,0,4,10,0.4,4,15,0,3,6,7,8,22,1,1,1,2
2628,Sai Wang,L,0,31,79,0.39,100,172,0,2,2,0,0,0.0,14,47,3,9,14,23,15,46,6,12,10,21
2627,Matt Mitrione,W,1,24,62,0.38,25,65,0,0,0,0,0,0.0,20,57,1,2,3,3,16,47,8,15,0,0
2627,Shawn Jordan,L,0,15,46,0.32,19,51,0,0,0,0,2,0.0,8,38,1,2,6,6,10,37,5,9,0,0
2626,Hatsu Hioki,W,0,29,86,0.33,52,117,2,9,0,4,6,0.66,12,58,14,24,3,4,23,75,5,10,1,1
2626,Ivan Menjivar,L,1,27,85,0.31,57,117,1,0,0,0,1,0.0,14,57,8,16,5,12,18,67,7,13,2,5
2625,Yui Chul Nam,W,3,77,130,0.59,109,173,0,3,0,1,1,1.0,63,111,10,14,4,5,17,35,37,59,23,36
2625,Kazuki Tokudome,L,0,31,55,0.56,131,174,0,2,0,3,7,0.42,28,52,2,2,1,1,5,16,12,23,14,16
2624,Vaughan Lee,W,0,142,311,0.45,145,314,0,0,0,0,1,0.0,72,197,47,79,23,35,141,310,1,1,0,0
2624,Nam Phan,L,0,24,189,0.12,24,190,0,0,0,0,5,0.0,11,158,8,22,5,9,24,188,0,1,0,0
2623,An Ying Wang,W,0,13,45,0.28,15,47,0,0,0,0,0,0.0,10,37,0,1,3,7,13,45,0,0,0,0
2623,Albert Cheng,L,0,5,12,0.41,5,12,0,0,0,0,1,0.0,4,10,1,2,0,0,5,12,0,0,0,0
2622,Mark Eddiva,W,0,49,88,0.55,141,189,0,0,0,4,10,0.4,22,55,11,13,16,20,15,45,19,25,15,18
2622,Jumabieke Tuerxun,L,0,12,34,0.35,33,60,2,0,0,1,9,0.11,6,28,4,4,2,2,3,14,7,18,2,2
2621,Ronda Rousey,W,1,14,23,0.6,21,30,0,0,0,0,0,0.0,4,12,9,10,1,1,2,8,12,15,0,0
2621,Sara McMann,L,0,13,20,0.65,14,21,0,0,0,0,0,0.0,8,14,5,6,0,0,6,10,7,10,0,0
2620,Daniel Cormier,W,1,18,37,0.48,20,39,0,0,0,0,0,0.0,16,35,2,2,0,0,4,18,5,6,9,13
2620,Patrick Cummins,L,0,8,22,0.36,8,22,0,0,0,0,3,0.0,5,18,1,1,2,3,7,21,1,1,0,0
2619,Rory MacDonald,W,0,75,213,0.35,77,215,0,0,0,0,0,0.0,62,197,12,15,1,1,74,207,0,2,1,4
2619,Demian Maia,L,0,51,120,0.42,81,152,0,1,0,2,22,0.09,37,103,7,9,7,8,30,95,0,0,21,25
2618,Mike Pyle,W,0,56,101,0.55,88,134,1,5,0,4,4,1.0,44,87,7,7,5,7,21,57,14,21,21,23
2618,TJ Waldburger,L,0,38,89,0.42,49,102,1,0,0,0,4,0.0,21,70,7,8,10,11,31,77,7,12,0,0
2617,Stephen Thompson,W,1,38,80,0.47,39,81,0,0,0,0,0,0.0,28,63,7,13,3,4,25,65,6,7,7,8
2617,Robert Whittaker,L,0,19,66,0.28,19,66,0,0,0,0,0,0.0,17,64,0,0,2,2,18,64,1,2,0,0
2616,Alexis Davis,W,0,53,113,0.46,112,175,0,2,0,2,3,0.66,25,64,6,12,22,37,40,91,7,14,6,8
2616,Jessica Eye,L,0,47,111,0.42,69,135,0,0,0,0,0,0.0,39,97,0,1,8,13,40,98,7,13,0,0
2615,Raphael Assuncao,W,0,100,206,0.48,116,225,0,1,0,3,3,1.0,73,170,8,12,19,24,87,184,1,4,12,18
2615,Pedro Munhoz,L,0,33,100,0.33,41,109,1,0,0,0,1,0.0,6,56,12,21,15,23,33,98,0,2,0,0
2614,Aljamain Sterling,W,0,46,89,0.51,132,177,3,2,0,3,5,0.6,23,57,17,22,6,10,11,39,25,37,10,13
2614,Cody Gibson,L,0,18,53,0.33,35,73,1,0,0,4,6,0.66,9,36,8,13,1,4,5,26,11,23,2,4
2613,Zach Makovsky,W,0,34,66,0.51,60,93,0,3,0,5,7,0.71,20,50,6,6,8,10,25,56,2,2,7,8
2613,Joshua Sampo,L,0,19,67,0.28,54,104,0,1,0,0,0,0.0,7,49,6,10,6,8,13,52,3,10,3,5
2612,Erik Koch,W,1,19,27,0.7,19,27,0,0,0,0,0,0.0,19,27,0,0,0,0,3,6,0,0,16,21
2612,Rafaello Oliveira,L,0,1,6,0.16,1,6,0,0,0,0,0,0.0,0,3,1,1,0,2,1,6,0,0,0,0
2611,Ernest Chavez,W,0,28,62,0.45,94,133,0,5,0,2,2,1.0,13,39,6,8,9,15,23,56,4,4,1,2
2611,Yosdenis Cedeno,L,0,26,83,0.31,27,84,0,0,0,0,1,0.0,13,64,3,8,10,11,24,80,2,3,0,0
2610,Lyoto Machida,W,0,28,101,0.27,35,108,0,2,0,1,2,0.5,16,75,6,17,6,9,25,97,0,1,3,3
2610,Gegard Mousasi,L,0,36,106,0.33,66,138,0,0,1,0,3,0.0,19,80,4,9,13,17,28,90,3,8,5,8
2609,Jacare Souza,W,0,16,47,0.34,51,89,3,3,0,2,4,0.5,10,39,4,6,2,2,7,35,3,3,6,9
2609,Francis Carmont,L,0,19,71,0.26,44,107,0,0,1,0,1,0.0,14,59,2,7,3,5,19,70,0,1,0,0
2608,Erick Silva,W,0,18,18,1.0,21,21,0,0,0,0,0,0.0,14,14,4,4,0,0,2,2,2,2,14,14
2608,Takenori Sato,L,0,0,0,0.0,0,0,0,0,0,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0
2607,Nico Musoke,W,0,45,103,0.43,77,140,0,1,0,2,5,0.4,36,86,5,12,4,5,26,75,8,13,11,15
2607,Viscardi Andrade,L,1,24,69,0.34,68,116,0,1,0,1,2,0.5,17,57,3,7,4,5,10,43,3,5,11,21
2606,Charles Oliveira,W,0,23,43,0.53,57,79,2,3,0,3,8,0.37,9,28,12,13,2,2,7,20,9,15,7,8
2606,Andy Ogle,L,0,21,49,0.42,34,62,0,0,0,1,2,0.5,16,42,4,6,1,1,12,34,5,8,4,7
2605,Joe Proctor,W,0,67,174,0.38,72,182,1,0,0,0,0,0.0,55,157,6,9,6,8,55,156,12,17,0,1
2605,Cristiano Marcello,L,0,26,100,0.26,44,121,1,1,0,1,10,0.1,12,65,7,20,7,15,20,85,5,13,1,2
2604,Rodrigo Damm,W,0,68,170,0.4,69,171,1,0,0,1,1,1.0,56,151,3,9,9,10,61,158,4,7,3,5
2604,Ivan Jorge,L,0,63,159,0.39,68,164,1,0,1,0,9,0.0,42,128,12,19,9,12,56,144,7,15,0,0
2603,Francisco Trinaldo,W,0,55,148,0.37,61,154,0,0,0,1,4,0.25,23,110,15,18,17,20,38,126,8,13,9,9
2603,Jesse Ronson,L,0,53,126,0.42,56,129,0,0,0,0,2,0.0,21,82,18,29,14,15,46,117,7,9,0,0
2602,Iuri Alcantara,W,1,42,76,0.55,84,128,0,4,1,2,3,0.66,38,69,2,3,2,4,15,34,3,5,24,37
2602,Wilson Reis,L,0,23,61,0.37,66,110,0,2,1,3,7,0.42,16,47,0,0,7,14,9,38,3,4,11,19
2601,Felipe Arantes,W,1,39,97,0.4,47,105,1,0,0,1,3,0.33,24,72,10,16,5,9,20,63,15,25,4,9
2601,Maximo Blanco,L,0,44,108,0.4,73,140,0,1,0,3,6,0.5,15,67,18,28,11,13,31,77,12,26,1,5
2600,Ildemar Alcantara,W,0,50,87,0.57,75,115,0,6,0,4,7,0.57,31,61,10,17,9,9,23,52,14,15,13,20
2600,Albert Tumenov,L,0,32,71,0.45,50,99,0,0,1,1,1,1.0,27,64,3,5,2,2,12,36,6,7,14,28
2599,Zubaira Tukhugov,W,0,35,95,0.36,41,102,0,0,0,3,6,0.5,25,78,9,16,1,1,29,73,4,13,2,9
2599,Douglas Silva de Andrade,L,0,27,97,0.27,27,97,0,0,0,0,0,0.0,13,70,4,12,10,15,24,89,3,8,0,0
2598,Renan Barao,W,1,17,46,0.36,37,70,0,0,0,0,0,0.0,13,38,1,5,3,3,10,29,5,12,2,5
2598,Urijah Faber,L,0,8,31,0.25,9,32,0,0,0,0,2,0.0,3,22,3,6,2,3,5,24,3,7,0,0
2597,Jose Aldo,W,0,62,119,0.52,85,143,2,4,0,2,2,1.0,29,73,13,24,20,22,56,111,6,6,0,2
2597,Ricardo Lamas,L,0,41,146,0.28,63,170,0,0,0,1,6,0.16,17,92,8,14,16,40,27,118,6,7,8,21
2596,Alistair Overeem,W,1,62,74,0.83,139,157,0,1,0,0,0,0.0,40,52,19,19,3,3,14,20,6,6,42,48
2596,Frank Mir,L,0,3,23,0.13,5,26,1,1,0,1,3,0.33,0,17,1,3,2,3,3,23,0,0,0,0
2595,Ali Bagautinov,W,0,49,92,0.53,86,133,1,3,0,6,12,0.5,30,72,17,18,2,2,19,45,12,17,18,30
2595,John Lineker,L,0,27,54,0.5,52,81,2,0,0,0,0,0.0,5,26,21,26,1,2,11,32,10,15,6,7
2594,Abel Trujillo,W,1,18,79,0.22,27,88,0,0,0,0,3,0.0,17,75,1,4,0,0,12,62,6,17,0,0
2594,Jamie Varner,L,0,36,96,0.37,51,122,1,1,0,0,0,0.0,34,92,2,4,0,0,15,56,19,36,2,4
2593,Alan Patrick,W,0,40,134,0.29,42,136,0,0,0,2,11,0.18,23,103,10,22,7,9,32,121,8,13,0,0
2593,John Makdessi,L,0,61,129,0.47,66,134,0,0,0,0,0,0.0,30,77,18,38,13,14,51,108,10,21,0,0
2592,Chris Cariaso,W,0,73,203,0.35,85,216,0,0,0,0,0,0.0,51,170,18,28,4,5,57,175,10,20,6,8
2592,Danny Martinez,L,0,33,110,0.3,33,110,0,0,0,5,14,0.35,18,85,13,23,2,2,27,90,6,19,0,1
2591,Nick Catone,W,0,31,75,0.41,34,78,0,3,0,5,11,0.45,16,58,1,3,14,14,20,61,4,7,7,7
2591,Tom Watson,L,0,50,149,0.33,54,154,0,0,0,0,0,0.0,20,106,5,15,25,28,42,137,6,9,2,3
2590,Al Iaquinta,W,1,49,122,0.4,50,125,1,0,0,0,1,0.0,41,106,6,13,2,3,47,120,0,0,2,2
2590,Kevin Lee,L,0,39,142,0.27,51,155,2,1,0,1,8,0.12,32,131,6,10,1,1,28,124,0,3,11,15
2589,Clint Hester,W,1,72,200,0.36,74,202,0,2,0,2,3,0.66,51,175,11,14,10,11,67,193,2,2,3,5
2589,Andy Enz,L,0,69,225,0.3,69,225,0,0,0,0,1,0.0,45,195,17,18,7,12,69,224,0,0,0,1
2588,Rashid Magomedov,W,0,46,73,0.63,72,100,1,2,0,0,0,0.0,8,26,24,30,14,17,33,59,12,13,1,1
2588,Anthony Rocco Martin,L,0,18,42,0.42,24,50,1,3,0,1,8,0.12,2,26,6,6,10,10,12,33,6,9,0,0
2587,Neil Magny,W,0,71,218,0.32,105,259,0,2,0,1,7,0.14,47,185,12,18,12,15,56,202,15,16,0,0
2587,Gasan Umalatov,L,0,34,76,0.44,38,80,0,1,0,2,8,0.25,12,48,14,20,8,8,29,69,3,5,2,2
2586,Benson Henderson,W,0,46,91,0.5,114,166,1,1,0,4,4,1.0,16,49,21,28,9,14,32,73,13,17,1,1
2586,Josh Thomson,L,0,19,58,0.32,33,75,0,4,0,4,11,0.36,5,33,8,17,6,8,14,42,5,11,0,5
2585,Stipe Miocic,W,0,63,187,0.33,77,205,0,0,0,1,1,1.0,48,169,6,6,9,12,46,157,0,1,17,29
2585,Gabriel Gonzaga,L,0,29,82,0.35,33,87,0,0,0,1,6,0.16,17,58,0,7,12,17,27,78,2,4,0,0
2584,Donald Cerrone,W,1,16,37,0.43,16,37,0,0,0,1,1,1.0,2,14,6,15,8,8,16,37,0,0,0,0
2584,Adriano Martins,L,0,13,29,0.44,13,29,0,0,0,0,0,0.0,11,26,0,1,2,2,13,28,0,1,0,0
2583,Jeremy Stephens,W,0,40,117,0.34,40,117,0,0,0,1,1,1.0,26,90,6,11,8,16,38,114,0,0,2,3
2583,Darren Elkins,L,0,21,137,0.15,26,142,4,1,0,0,9,0.0,14,122,6,14,1,1,20,136,1,1,0,0
2582,Alex Caceres,W,1,53,164,0.32,56,168,1,1,0,1,1,1.0,31,121,16,32,6,11,49,157,2,3,2,4
2582,Sergio Pettis,L,0,49,177,0.27,49,177,0,0,0,1,2,0.5,36,152,8,19,5,6,47,174,2,2,0,1
2581,Eddie Wineland,W,1,54,138,0.39,58,142,0,3,0,0,1,0.0,42,121,9,14,3,3,22,83,5,6,27,49
2581,Yves Jabouin,L,0,33,109,0.3,33,109,0,0,0,0,0,0.0,20,84,8,20,5,5,32,107,1,2,0,0
2580,Chico Camus,W,0,12,35,0.34,44,72,1,11,1,2,3,0.66,10,32,1,2,1,1,6,27,0,0,6,8
2580,Yaotzin Meza,L,0,12,35,0.34,62,96,0,1,2,1,3,0.33,2,17,7,13,3,5,8,28,4,7,0,0
2579,Hugo Viana,W,1,79,234,0.33,79,234,0,0,0,0,0,0.0,56,197,19,32,4,5,78,229,1,3,0,2
2579,Junior Hernandez,L,0,40,144,0.27,40,144,0,0,0,0,0,0.0,34,135,4,7,2,2,40,142,0,2,0,0
2578,Daron Cruickshank,W,2,46,104,0.44,51,111,1,1,0,1,1,1.0,32,86,7,10,7,8,24,70,21,32,1,2
2578,Mike Rio,L,0,10,38,0.26,14,42,1,0,0,0,2,0.0,7,32,1,4,2,2,6,27,4,11,0,0
2577,George Sullivan,W,0,61,177,0.34,81,200,0,2,0,2,14,0.14,29,128,10,20,22,29,53,165,8,11,0,1
2577,Mike Rhodes,L,0,51,105,0.48,57,112,1,0,0,2,4,0.5,26,71,9,18,16,16,46,95,5,10,0,0
2576,Nikita Krylov,W,1,11,16,0.68,11,16,0,0,0,0,0,0.0,5,9,1,1,5,6,8,11,0,0,3,5
2576,Walt Harris,L,0,1,5,0.2,1,5,0,0,0,0,0,0.0,0,4,0,0,1,1,1,5,0,0,0,0
2575,Luke Rockhold,W,1,12,19,0.63,12,19,0,0,0,0,0,0.0,4,11,7,7,1,1,8,15,3,3,1,1
2575,Costas Philippou,L,0,4,19,0.21,4,19,0,0,0,0,0,0.0,1,15,1,2,2,2,3,18,1,1,0,0
2574,Brad Tavares,W,0,45,112,0.4,62,132,0,1,0,2,9,0.22,19,64,11,27,15,21,44,106,1,6,0,0
2574,Lorenz Larkin,L,0,39,113,0.34,43,117,0,0,1,0,0,0.0,28,96,1,3,10,14,21,76,18,37,0,0
2573,TJ Dillashaw,W,0,117,232,0.5,138,257,0,3,0,2,5,0.4,70,180,20,24,27,28,74,161,33,55,10,16
2573,Mike Easton,L,0,46,111,0.41,51,116,0,0,0,0,2,0.0,14,69,14,22,18,20,35,96,11,15,0,0
2572,Yoel Romero,W,0,60,94,0.63,87,122,0,0,0,0,4,0.0,27,54,25,32,8,8,31,59,6,8,23,27
2572,Derek Brunson,L,0,38,94,0.4,56,112,0,2,0,3,5,0.6,20,68,1,6,17,20,35,84,1,4,2,6
2571,John Moraga,W,0,43,95,0.45,75,130,1,1,0,0,2,0.0,25,66,8,17,10,12,19,64,10,17,14,14
2571,Dustin Ortiz,L,0,35,83,0.42,60,113,0,6,0,2,10,0.2,22,64,4,8,9,11,12,49,12,18,11,16
2570,Cole Miller,W,1,38,91,0.41,38,91,1,3,0,0,0,0.0,27,74,4,10,7,7,37,88,0,2,1,1
2570,Sam Sicilia,L,0,14,56,0.25,14,56,0,0,0,0,2,0.0,5,47,5,5,4,4,14,56,0,0,0,0
2569,Ramsey Nijem,W,0,46,113,0.4,75,148,1,3,0,5,7,0.71,36,95,6,14,4,4,29,83,9,15,8,15
2569,Justin Edwards,L,0,25,76,0.32,26,77,1,0,0,0,0,0.0,20,65,3,8,2,3,15,57,8,16,2,3
2568,Elias Silverio,W,1,81,133,0.6,136,199,0,7,0,4,4,1.0,52,100,21,24,8,9,39,79,21,24,21,30
2568,Isaac Vallie-Flagg,L,0,21,59,0.35,37,75,0,0,0,0,1,0.0,13,48,2,4,6,7,14,50,6,8,1,1
2567,Trevor Smith,W,0,57,122,0.46,61,126,1,4,0,1,8,0.12,27,87,11,15,19,20,42,101,9,11,6,10
2567,Brian Houston,L,0,30,83,0.36,34,87,0,0,0,1,1,1.0,20,71,3,5,7,7,24,77,6,6,0,0
2566,Louis Smolka,W,0,92,245,0.37,96,249,1,2,1,0,1,0.0,70,212,19,30,3,3,50,173,24,33,18,39
2566,Alptekin Ozkilic,L,0,60,193,0.31,63,196,0,7,0,9,14,0.64,44,162,15,29,1,2,41,165,16,20,3,8
2565,Vinc Pichel,W,0,44,81,0.54,83,123,1,8,0,8,12,0.66,20,56,7,7,17,18,12,39,15,15,17,27
2565,Garett Whiteley,L,0,44,72,0.61,56,86,2,0,0,0,0,0.0,16,38,19,24,9,10,13,33,18,20,13,19
2564,Beneil Dariush,W,1,9,21,0.42,9,21,1,1,0,0,0,0.0,8,17,1,4,0,0,2,12,1,1,6,8
2564,Charlie Brenneman,L,0,5,9,0.55,7,11,0,0,0,0,1,0.0,2,6,2,2,1,1,2,5,3,4,0,0
2563,Tarec Saffiedine,W,3,120,202,0.59,166,248,1,6,0,1,3,0.33,60,127,13,14,47,61,113,193,1,2,6,7
2563,Hyun Gyu Lim,L,0,122,277,0.44,126,282,1,0,0,0,0,0.0,92,239,27,35,3,3,119,273,1,1,2,3
2562,Tatsuya Kawajiri,W,0,32,36,0.88,62,66,1,3,0,3,12,0.25,30,34,0,0,2,2,6,10,0,0,26,26
2562,Sean Soriano,L,0,19,26,0.73,23,30,0,0,0,0,0,0.0,14,21,3,3,2,2,8,14,5,6,6,6
2561,Kiichi Kunimoto,W,0,12,23,0.52,12,23,0,0,0,0,3,0.0,9,19,0,0,3,4,7,18,5,5,0,0
2561,Luiz Dutra,L,0,10,18,0.55,17,25,0,0,0,0,0,0.0,5,13,4,4,1,1,9,17,1,1,0,0
2560,Kyung Ho Kang,W,0,65,94,0.69,144,175,4,4,1,2,2,1.0,59,86,1,1,5,7,7,22,1,1,57,71
2560,Shunichi Shimizu,L,0,2,6,0.33,5,15,0,0,1,0,6,0.0,0,1,0,2,2,3,2,6,0,0,0,0
2559,Max Holloway,W,2,74,139,0.53,79,145,0,0,0,0,0,0.0,58,119,14,18,2,2,30,73,41,61,3,5
2559,Will Chope,L,0,33,121,0.27,34,122,0,0,0,0,5,0.0,23,104,2,7,8,10,28,111,5,10,0,0
2558,Katsunori Kikuno,W,0,23,48,0.47,73,104,0,9,0,3,4,0.75,16,38,5,7,2,3,17,37,3,6,3,5
2558,Quinn Mulhern,L,0,16,63,0.25,24,71,0,0,0,0,9,0.0,11,45,3,12,2,6,15,59,1,3,0,1
2557,Royston Wee,W,0,8,12,0.66,84,104,0,9,0,6,7,0.85,7,11,0,0,1,1,0,2,1,1,7,9
2557,Dave Galera,L,0,25,36,0.69,89,109,2,0,1,0,0,0.0,15,23,6,9,4,4,8,17,5,6,12,13
2556,Mairbek Taisumov,W,0,33,87,0.37,48,107,0,2,0,5,7,0.71,10,52,10,19,13,16,22,67,7,13,4,7
2556,Tae Hyun Bang,L,0,26,66,0.39,31,71,0,0,0,0,1,0.0,19,56,4,6,3,4,20,57,2,5,4,4
2555,Dustin Kimura,W,0,1,9,0.11,1,9,1,0,0,0,1,0.0,1,8,0,0,0,1,1,9,0,0,0,0
2555,Jon Delos Reyes,L,1,9,29,0.31,10,32,0,0,0,1,1,1.0,9,28,0,0,0,1,4,11,2,4,3,14
2554,Russell Doane,W,0,43,86,0.5,83,130,1,3,1,0,0,0.0,38,81,3,3,2,2,13,46,10,14,20,26
2554,Leandro Issa,L,0,17,54,0.31,18,55,1,2,0,2,10,0.2,12,45,1,4,4,5,12,47,2,4,3,3
2553,Chris Weidman,W,1,20,44,0.45,34,60,1,0,0,1,1,1.0,18,41,2,3,0,0,1,9,2,2,17,33
2553,Anderson Silva,L,0,8,15,0.53,32,45,0,0,0,0,0,0.0,2,7,4,5,2,3,2,8,4,5,2,2
2552,Ronda Rousey,W,0,40,63,0.63,134,161,3,3,0,6,8,0.75,24,46,6,7,10,10,7,24,17,21,16,18
2552,Miesha Tate,L,0,24,50,0.48,28,54,0,0,1,1,3,0.33,20,45,4,5,0,0,13,31,10,18,1,1
2551,Travis Browne,W,0,12,19,0.63,12,19,0,0,0,0,0,0.0,12,19,0,0,0,0,5,12,1,1,6,6
2551,Josh Barnett,L,0,5,7,0.71,6,8,0,0,0,0,1,0.0,2,4,1,1,2,2,4,6,1,1,0,0
2550,Jim Miller,W,0,6,25,0.24,9,28,1,0,0,1,1,1.0,3,21,2,2,1,2,4,21,2,3,0,1
2550,Fabricio Camoes,L,0,11,23,0.47,16,28,0,0,0,0,0,0.0,6,18,3,3,2,2,9,19,2,2,0,2
2549,Dustin Poirier,W,1,44,87,0.5,48,94,0,0,0,0,0,0.0,27,65,7,10,10,12,23,54,15,23,6,10
2549,Diego Brandao,L,0,16,48,0.33,17,49,0,0,0,1,2,0.5,10,36,4,10,2,2,14,43,1,4,1,1
2548,Uriah Hall,W,1,20,46,0.43,22,49,0,0,0,0,0,0.0,15,37,4,7,1,2,16,38,1,2,3,6
2548,Chris Leben,L,0,11,33,0.33,11,33,0,0,0,0,0,0.0,1,17,3,4,7,12,10,32,1,1,0,0
2547,Michael Johnson,W,1,22,85,0.25,23,86,0,0,0,0,0,0.0,12,65,7,12,3,8,20,81,0,1,2,3
2547,Gleison Tibau,L,0,12,63,0.19,17,68,0,0,0,0,2,0.0,10,59,0,2,2,2,10,58,2,5,0,0
2546,Dennis Siver,W,0,54,130,0.41,191,311,0,2,0,2,2,1.0,28,97,4,8,22,25,37,100,3,11,14,19
2546,Manvel Gamburyan,L,0,14,46,0.3,36,75,0,3,0,3,3,1.0,12,41,1,3,1,2,6,25,1,5,7,16
2545,John Howard,W,0,47,89,0.52,112,159,0,6,0,3,15,0.2,28,65,10,15,9,9,18,38,22,42,7,9
2545,Siyar Bahadurzada,L,0,44,120,0.36,83,162,0,0,0,1,2,0.5,21,83,17,25,6,12,22,84,22,36,0,0
2544,William Patolino,W,0,133,210,0.63,133,210,0,0,0,3,6,0.5,90,164,22,24,21,22,95,163,37,45,1,2
2544,Bobby Voelker,L,0,61,240,0.25,72,251,0,0,0,0,2,0.0,43,213,8,13,10,14,47,211,14,29,0,0
2543,Robert Peralta,W,1,34,68,0.5,53,90,0,2,0,2,2,1.0,10,41,5,5,19,22,21,47,11,16,2,5
2543,Estevan Payan,L,0,32,65,0.49,62,95,0,2,1,1,1,1.0,13,41,15,19,4,5,7,30,16,19,9,16
2542,Demetrious Johnson,W,1,7,14,0.5,9,16,0,0,0,0,1,0.0,5,11,0,0,2,3,3,10,0,0,4,4
2542,Joseph Benavidez,L,0,4,27,0.14,4,27,0,0,0,0,0,0.0,1,20,0,4,3,3,4,26,0,1,0,0
2541,Urijah Faber,W,1,29,46,0.63,59,79,1,0,0,1,2,0.5,20,35,5,7,4,4,22,38,0,1,7,7
2541,Michael McDonald,L,0,9,27,0.33,11,29,0,0,0,0,0,0.0,6,24,1,1,2,2,9,27,0,0,0,0
2540,Chad Mendes,W,0,35,70,0.5,40,75,1,1,0,7,10,0.7,24,56,1,2,10,12,32,61,2,6,1,3
2540,Nik Lentz,L,0,40,119,0.33,110,189,0,0,0,0,3,0.0,27,99,10,14,3,6,36,109,2,8,2,2
2539,Joe Lauzon,W,0,43,75,0.57,80,113,2,9,1,3,3,1.0,33,64,10,11,0,0,1,30,9,11,33,34
2539,Mac Danzig,L,0,52,92,0.56,91,137,0,0,0,0,1,0.0,34,72,12,14,6,6,40,73,11,17,1,2
2538,Ryan LaFlare,W,0,68,206,0.33,71,209,1,1,0,4,7,0.57,40,151,23,48,5,7,55,178,10,23,3,5
2538,Court McGee,L,0,54,187,0.28,62,199,2,1,0,4,6,0.66,31,142,13,29,10,16,44,168,6,13,4,6
2537,Edson Barboza,W,1,43,123,0.34,43,125,1,1,0,0,1,0.0,16,84,11,22,16,17,35,109,0,0,8,14
2537,Danny Castillo,L,0,55,125,0.44,67,140,1,3,0,1,10,0.1,53,120,1,4,1,1,27,73,1,1,27,51
2536,Bobby Green,W,0,80,138,0.57,93,152,0,0,0,3,6,0.5,68,119,8,14,4,5,68,126,10,10,2,2
2536,Pat Healy,L,0,59,227,0.25,105,285,0,0,0,2,9,0.22,45,188,13,37,1,2,43,199,7,13,9,15
2535,Zach Makovsky,W,0,26,81,0.32,34,91,1,3,1,6,17,0.35,17,64,3,10,6,7,25,77,0,2,1,2
2535,Scott Jorgensen,L,0,31,81,0.38,45,95,1,2,2,1,5,0.2,19,66,5,6,7,9,18,65,11,14,2,2
2534,Sam Stout,W,0,54,189,0.28,59,194,1,0,0,1,2,0.5,17,120,29,60,8,9,49,180,2,3,3,6
2534,Cody McKenzie,L,0,31,90,0.34,37,99,0,1,0,1,13,0.07,23,80,6,7,2,3,26,85,4,4,1,1
2533,Abel Trujillo,W,0,43,64,0.67,48,69,0,2,0,5,6,0.83,29,48,11,13,3,3,15,33,11,12,17,19
2533,Roger Bowling,L,0,9,33,0.27,16,41,0,0,0,0,1,0.0,2,22,1,1,6,10,7,31,2,2,0,0
2532,Alptekin Ozkilic,W,0,27,116,0.23,44,141,0,0,0,3,3,1.0,14,92,5,15,8,9,22,97,2,3,3,16
2532,Darren Uyenoyama,L,0,33,71,0.46,50,92,0,0,0,2,10,0.2,17,49,8,13,8,9,25,63,3,3,5,5
2531,Mark Hunt,W,1,103,175,0.58,184,262,0,1,0,2,5,0.4,95,167,4,4,4,4,90,161,3,3,10,11
2531,Antonio Silva,L,1,97,186,0.52,137,235,0,3,0,0,4,0.0,60,140,18,24,19,22,68,138,15,25,14,23
2530,Mauricio Rua,W,1,9,12,0.75,9,12,0,0,0,0,0,0.0,4,7,2,2,3,3,8,11,0,0,1,1
2530,James Te Huna,L,0,1,7,0.14,1,7,0,0,0,0,0,0.0,1,4,0,3,0,0,1,7,0,0,0,0
2529,Ryan Bader,W,0,70,100,0.7,156,188,0,10,0,3,3,1.0,64,92,6,8,0,0,11,28,4,4,55,68
