fight_id,fighter,round,kd,sig_str_landed,sig_str_attempted,signif_str_rate,total_strikes_landed,total_strikes_attempted,sub_att,pass,rev,takedown_landed,takedown_attempted,td_rate,head_landed,head_attempted,body_landed,body_attempted,leg_landed,leg_attempted,distance_landed,distance_attempted,clinch_landed,clinch_attempted,ground_landed,ground_attempted
4104,Scott Askham,1,0,18,39,0.46,18,39,0,0,0,0,1,0.0,7,25,8,11,3,3,16,35,2,4,0,0
4104,Bradley Scott,2,0,25,59,0.42,25,59,0,0,0,0,0,0.0,12,42,3,4,10,13,24,58,1,1,0,0
4104,Scott Askham,2,0,33,69,0.47,33,69,0,1,0,1,2,0.5,23,54,5,9,5,6,33,69,0,0,0,0
4104,Bradley Scott,3,0,23,63,0.36,23,63,0,0,0,0,0,0.0,20,51,2,5,1,7,22,62,1,1,0,0
4104,Scott Askham,3,0,35,87,0.4,35,87,0,0,0,0,0,0.0,24,70,8,12,3,5,35,87,0,0,0,0
4103,Lina Lansberg,1,0,22,39,0.56,30,49,0,0,0,0,2,0.0,7,19,10,15,5,5,1,12,21,27,0,0
4103,Lucie Pudilova,1,0,23,45,0.51,38,61,0,0,0,0,2,0.0,9,28,13,16,1,1,10,29,13,16,0,0
4103,Lina Lansberg,2,0,28,46,0.6,36,54,0,0,0,1,2,0.5,15,29,11,14,2,3,18,32,5,9,5,5
4103,Lucie Pudilova,2,0,22,48,0.45,39,69,0,0,0,0,0,0.0,17,42,5,6,0,0,20,45,1,2,1,1
4103,Lina Lansberg,3,0,30,59,0.5,30,59,0,0,0,0,3,0.0,20,48,5,6,5,5,26,54,4,5,0,0
4103,Lucie Pudilova,3,0,54,111,0.48,86,147,0,0,0,0,0,0.0,51,107,2,3,1,1,38,94,16,17,0,0
4102,Vitor Belfort,1,0,10,28,0.35,10,28,0,0,0,0,0,0.0,5,22,5,6,0,0,10,28,0,0,0,0
4102,Kelvin Gastelum,1,2,26,49,0.53,26,49,0,1,0,0,0,0.0,25,48,0,0,1,1,13,31,0,0,13,18
4101,Mauricio Rua,1,1,39,77,0.5,39,77,0,0,0,2,3,0.66,28,61,6,9,5,7,39,75,0,2,0,0
4101,Gian Villante,1,0,25,69,0.36,25,69,0,0,0,0,0,0.0,21,64,2,3,2,2,25,69,0,0,0,0
4101,Mauricio Rua,2,0,38,68,0.55,38,69,0,0,0,0,0,0.0,26,55,7,7,5,6,38,68,0,0,0,0
4101,Gian Villante,2,0,27,68,0.39,27,68,0,0,0,0,1,0.0,25,66,1,1,1,1,27,68,0,0,0,0
4101,Mauricio Rua,3,1,17,28,0.6,17,28,0,0,0,0,0,0.0,14,24,3,4,0,0,17,28,0,0,0,0
4101,Gian Villante,3,0,3,14,0.21,3,14,0,0,0,0,0,0.0,2,13,0,0,1,1,3,14,0,0,0,0
4100,Edson Barboza,1,0,16,45,0.35,17,46,0,0,0,0,0,0.0,7,33,8,11,1,1,16,45,0,0,0,0
4100,Beneil Dariush,1,0,28,67,0.41,28,67,0,0,0,0,1,0.0,14,49,6,10,8,8,26,63,2,4,0,0
4100,Edson Barboza,2,1,14,37,0.37,14,37,0,0,0,0,0,0.0,6,28,5,6,3,3,13,36,0,0,1,1
4100,Beneil Dariush,2,0,23,54,0.42,23,54,0,0,0,0,1,0.0,17,45,4,5,2,4,22,53,1,1,0,0
4099,Jussier Formiga,1,0,17,29,0.58,28,40,0,0,0,0,2,0.0,8,19,6,7,3,3,12,23,5,6,0,0
4099,Ray Borg,1,0,14,43,0.32,15,44,0,0,0,0,0,0.0,4,29,8,12,2,2,4,26,10,17,0,0
4099,Jussier Formiga,2,0,13,33,0.39,15,36,0,0,0,0,1,0.0,6,25,2,2,5,6,11,30,2,2,0,1
4099,Ray Borg,2,0,7,28,0.25,8,29,0,0,0,0,5,0.0,3,22,4,5,0,1,3,24,4,4,0,0
4099,Jussier Formiga,3,0,0,0,0.0,1,1,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
4099,Ray Borg,3,0,15,17,0.88,30,32,0,1,1,0,1,0.0,15,17,0,0,0,0,0,0,0,0,15,17
4098,Bethe Correia,1,0,15,37,0.4,23,46,0,1,0,1,1,1.0,8,28,2,4,5,5,15,36,0,1,0,0
4098,Marion Reneau,1,0,20,45,0.44,32,57,0,0,0,0,0,0.0,6,30,8,8,6,7,15,40,5,5,0,0
4098,Bethe Correia,2,0,26,52,0.5,33,63,0,0,0,1,1,1.0,11,34,12,15,3,3,23,47,1,1,2,4
4098,Marion Reneau,2,0,16,41,0.39,32,61,0,0,0,0,0,0.0,14,38,2,2,0,1,11,35,2,2,3,4
4098,Bethe Correia,3,0,2,6,0.33,12,19,0,0,0,0,2,0.0,1,5,1,1,0,0,2,6,0,0,0,0
4098,Marion Reneau,3,0,39,46,0.84,89,118,0,4,0,0,0,0.0,38,43,1,2,0,1,9,14,1,2,29,30
4097,Alex Oliveira,1,0,6,14,0.42,12,20,0,0,0,4,6,0.66,2,10,0,0,4,4,2,6,3,3,1,5
4097,Tim Means,1,0,4,7,0.57,24,31,0,1,0,0,0,0.0,3,6,1,1,0,0,0,2,2,2,2,3
4097,Alex Oliveira,2,0,6,10,0.6,6,11,1,1,0,2,5,0.4,4,7,1,1,1,2,0,1,3,5,3,4
4097,Tim Means,2,0,5,5,1.0,10,10,0,0,0,0,1,0.0,5,5,0,0,0,0,0,0,3,3,2,2
4096,Francisco Trinaldo,1,0,17,41,0.41,22,47,1,0,0,0,0,0.0,15,39,2,2,0,0,8,30,4,5,5,6
4096,Kevin Lee,1,0,8,23,0.34,12,28,0,1,0,1,7,0.14,4,18,4,5,0,0,5,19,3,3,0,1
4096,Francisco Trinaldo,2,0,8,18,0.44,8,18,0,0,0,0,1,0.0,4,13,4,5,0,0,7,17,1,1,0,0
4096,Kevin Lee,2,0,7,20,0.35,11,24,1,2,0,0,1,0.0,5,18,2,2,0,0,7,17,0,0,0,3
4095,Sergio Moraes,1,0,7,27,0.25,7,27,0,0,0,0,0,0.0,4,22,3,5,0,0,7,27,0,0,0,0
4095,Davi Ramos,1,0,10,36,0.27,10,36,0,0,0,0,0,0.0,5,30,2,3,3,3,10,36,0,0,0,0
4095,Sergio Moraes,2,0,19,31,0.61,19,31,0,0,0,0,0,0.0,11,21,6,8,2,2,19,31,0,0,0,0
4095,Davi Ramos,2,0,17,52,0.32,17,52,0,0,0,0,1,0.0,10,40,5,10,2,2,17,52,0,0,0,0
4095,Sergio Moraes,3,0,13,35,0.37,13,35,0,0,0,0,0,0.0,9,28,4,7,0,0,13,35,0,0,0,0
4095,Davi Ramos,3,0,8,34,0.23,8,34,0,0,0,0,0,0.0,6,27,0,4,2,3,8,34,0,0,0,0
4094,Rani Yahya,1,0,21,73,0.28,22,74,0,1,0,1,2,0.5,13,60,5,10,3,3,21,73,0,0,0,0
4094,Joe Soto,1,0,9,29,0.31,10,30,1,0,0,0,0,0.0,7,26,1,2,1,1,9,29,0,0,0,0
4094,Rani Yahya,2,0,28,109,0.25,29,110,0,0,0,0,8,0.0,23,102,3,5,2,2,26,103,2,6,0,0
4094,Joe Soto,2,0,31,63,0.49,35,69,0,2,0,0,0,0.0,29,60,2,3,0,0,24,54,1,2,6,7
4094,Rani Yahya,3,0,10,33,0.3,14,37,0,0,0,0,1,0.0,5,28,5,5,0,0,8,30,2,3,0,0
4094,Joe Soto,3,0,14,21,0.66,53,77,1,4,0,1,1,1.0,13,20,1,1,0,0,3,10,2,2,9,9
4093,Michel Prazeres,1,0,24,34,0.7,34,45,1,2,0,2,3,0.66,24,34,0,0,0,0,4,7,12,19,8,8
4093,Joshua Burkman,1,0,1,1,1.0,1,1,0,0,0,0,1,0.0,0,0,0,0,1,1,1,1,0,0,0,0
4092,Rony Jason,1,0,6,13,0.46,20,28,0,1,0,0,1,0.0,4,9,2,4,0,0,6,13,0,0,0,0
4092,Jeremy Kennedy,1,0,15,28,0.53,35,51,0,1,0,3,4,0.75,15,27,0,1,0,0,3,14,1,2,11,12
4092,Rony Jason,2,1,8,16,0.5,51,59,0,0,0,0,0,0.0,7,15,0,0,1,1,4,9,0,0,4,7
4092,Jeremy Kennedy,2,0,11,21,0.52,23,33,0,0,0,0,0,0.0,10,20,1,1,0,0,7,16,1,2,3,3
4092,Rony Jason,3,0,4,7,0.57,24,29,0,0,0,0,0,0.0,3,6,1,1,0,0,1,4,0,0,3,3
4092,Jeremy Kennedy,3,0,20,25,0.8,47,59,0,0,0,5,5,1.0,19,24,0,0,1,1,3,5,0,0,17,20
4091,Garreth McLellan,1,0,6,14,0.42,6,14,0,0,0,0,1,0.0,2,10,4,4,0,0,5,11,1,3,0,0
4091,Paulo Costa,1,1,22,32,0.68,23,33,0,0,0,0,0,0.0,18,28,3,3,1,1,16,26,0,0,6,6
4090,Tyron Woodley,1,0,5,12,0.41,5,12,0,0,0,0,0,0.0,0,5,1,3,4,4,5,12,0,0,0,0
4090,Stephen Thompson,1,0,6,19,0.31,6,19,0,0,0,0,0,0.0,4,15,1,2,1,2,6,19,0,0,0,0
4090,Tyron Woodley,2,0,8,16,0.5,8,16,0,0,0,0,0,0.0,3,9,3,5,2,2,8,16,0,0,0,0
4090,Stephen Thompson,2,0,8,24,0.33,8,24,0,0,0,0,0,0.0,4,19,3,4,1,1,8,24,0,0,0,0
4090,Tyron Woodley,3,0,15,28,0.53,30,43,0,1,0,1,2,0.5,8,20,7,8,0,0,2,14,1,2,12,12
4090,Stephen Thompson,3,0,14,28,0.5,27,41,0,0,0,0,0,0.0,4,18,9,9,1,1,13,26,1,2,0,0
4090,Tyron Woodley,4,0,9,22,0.4,9,22,0,0,0,0,0,0.0,1,12,8,10,0,0,9,22,0,0,0,0
4090,Stephen Thompson,4,0,12,34,0.35,12,34,0,0,0,0,0,0.0,10,29,1,4,1,1,12,34,0,0,0,0
4090,Tyron Woodley,5,1,17,47,0.36,18,48,0,0,0,0,0,0.0,16,43,1,4,0,0,6,28,4,10,7,9
4090,Stephen Thompson,5,0,13,41,0.31,13,41,0,0,0,0,0,0.0,8,34,3,5,2,2,13,41,0,0,0,0
4089,Lando Vannata,1,0,21,47,0.44,21,47,0,0,0,1,1,1.0,10,30,4,8,7,9,19,44,2,3,0,0
4089,David Teymur,1,0,28,69,0.4,28,69,0,0,0,0,0,0.0,14,46,5,11,9,12,26,63,2,6,0,0
4089,Lando Vannata,2,0,22,41,0.53,23,42,0,0,0,0,0,0.0,8,24,7,10,7,7,22,39,0,2,0,0
4089,David Teymur,2,0,28,58,0.48,31,61,0,0,0,1,1,1.0,14,40,9,12,5,6,21,50,7,8,0,0
4089,Lando Vannata,3,0,33,53,0.62,35,55,0,0,0,0,0,0.0,18,35,4,6,11,12,26,44,7,9,0,0
4089,David Teymur,3,0,34,65,0.52,36,67,0,0,0,1,6,0.16,18,45,7,11,9,9,26,52,8,13,0,0
4088,Rashad Evans,1,0,8,30,0.26,8,32,0,0,0,0,1,0.0,6,27,2,3,0,0,8,30,0,0,0,0
4088,Daniel Kelly,1,0,12,46,0.26,14,49,0,0,0,0,2,0.0,10,43,2,3,0,0,8,41,4,5,0,0
4088,Rashad Evans,2,0,10,34,0.29,11,35,0,0,0,1,2,0.5,8,32,2,2,0,0,10,32,0,2,0,0
4088,Daniel Kelly,2,0,23,57,0.4,30,66,0,0,0,0,3,0.0,19,51,2,4,2,2,21,52,2,5,0,0
4088,Rashad Evans,3,0,35,74,0.47,43,83,0,0,0,0,1,0.0,29,67,6,7,0,0,27,64,8,10,0,0
4088,Daniel Kelly,3,0,39,90,0.43,48,100,0,0,0,0,3,0.0,35,85,0,1,4,4,29,76,10,14,0,0
4087,Amanda Cooper,1,0,7,28,0.25,8,29,0,0,0,0,1,0.0,6,27,1,1,0,0,7,27,0,0,0,1
4087,Cynthia Calvillo,1,0,13,26,0.5,15,29,3,2,0,1,1,1.0,3,15,6,7,4,4,13,26,0,0,0,0
4086,Alistair Overeem,1,0,24,32,0.75,24,33,0,0,0,0,1,0.0,4,7,8,12,12,13,23,31,1,1,0,0
4086,Mark Hunt,1,0,9,26,0.34,10,28,0,0,0,0,0,0.0,3,17,3,4,3,5,7,24,2,2,0,0
4086,Alistair Overeem,2,0,22,28,0.78,25,32,0,0,0,0,0,0.0,3,8,18,19,1,1,5,10,17,18,0,0
4086,Mark Hunt,2,0,10,17,0.58,15,23,0,0,0,0,0,0.0,8,15,2,2,0,0,4,9,6,8,0,0
4086,Alistair Overeem,3,1,9,10,0.9,10,11,0,0,0,0,0,0.0,4,5,4,4,1,1,4,4,5,6,0,0
4086,Mark Hunt,3,0,2,8,0.25,2,8,0,0,0,0,0,0.0,1,7,0,0,1,1,1,7,1,1,0,0
4085,Marcin Tybura,1,0,10,12,0.83,35,44,0,2,0,1,1,1.0,4,6,6,6,0,0,3,5,6,6,1,1
4085,Luis Henrique,1,0,5,7,0.71,22,27,0,0,0,2,4,0.5,3,5,2,2,0,0,1,2,4,5,0,0
4085,Marcin Tybura,2,0,10,19,0.52,33,42,0,0,0,0,0,0.0,9,18,1,1,0,0,3,11,7,8,0,0
4085,Luis Henrique,2,0,6,11,0.54,25,32,0,1,0,1,5,0.2,2,6,2,2,2,3,0,2,6,9,0,0
4085,Marcin Tybura,3,0,30,35,0.85,76,88,0,1,0,0,1,0.0,28,33,2,2,0,0,5,9,7,7,18,19
4085,Luis Henrique,3,0,3,7,0.42,12,19,1,0,0,0,2,0.0,2,6,1,1,0,0,0,4,3,3,0,0
4084,Mirsad Bektic,1,0,39,57,0.68,102,129,0,5,0,1,1,1.0,38,55,1,2,0,0,6,18,0,0,33,39
4084,Darren Elkins,1,0,3,11,0.27,6,14,0,0,0,0,0,0.0,3,11,0,0,0,0,3,11,0,0,0,0
4084,Mirsad Bektic,2,0,16,22,0.72,39,48,0,2,0,2,5,0.4,12,17,3,3,1,2,6,11,7,8,3,3
4084,Darren Elkins,2,0,13,21,0.61,44,54,0,0,0,0,1,0.0,5,13,6,6,2,2,0,8,6,6,7,7
4084,Mirsad Bektic,3,0,5,19,0.26,5,19,0,1,0,1,4,0.25,5,19,0,0,0,0,5,19,0,0,0,0
4084,Darren Elkins,3,1,12,27,0.44,22,41,1,0,1,0,0,0.0,6,21,4,4,2,2,3,17,4,5,5,5
4083,Iuri Alcantara,1,0,13,41,0.31,15,43,0,0,0,1,1,1.0,5,32,5,6,3,3,10,38,0,0,3,3
4083,Luke Sanders,1,0,75,94,0.79,107,132,0,0,0,1,1,1.0,73,91,2,3,0,0,8,22,0,0,67,72
4083,Iuri Alcantara,2,0,10,34,0.29,12,36,1,0,0,0,1,0.0,7,27,0,4,3,3,9,33,1,1,0,0
4083,Luke Sanders,2,0,19,40,0.47,27,50,0,0,0,0,1,0.0,17,36,2,4,0,0,7,25,4,6,8,9
4082,Mark Godbeer,1,0,33,64,0.51,33,64,0,0,0,0,0,0.0,12,35,11,16,10,13,30,58,3,6,0,0
4082,Daniel Spitz,1,0,16,46,0.34,17,47,0,0,0,0,0,0.0,9,36,3,4,4,6,15,42,1,4,0,0
4082,Mark Godbeer,2,0,32,56,0.57,37,62,0,0,0,0,0,0.0,20,40,10,14,2,2,21,42,11,14,0,0
4082,Daniel Spitz,2,0,20,39,0.51,28,48,0,0,0,1,2,0.5,13,32,6,6,1,1,14,33,6,6,0,0
4082,Mark Godbeer,3,0,27,47,0.57,30,50,0,0,0,0,0,0.0,18,36,8,10,1,1,23,42,4,5,0,0
4082,Daniel Spitz,3,0,15,51,0.29,29,65,0,0,0,0,0,0.0,11,45,4,6,0,0,14,48,1,3,0,0
4081,Tyson Pedro,1,1,23,35,0.65,34,46,0,1,0,0,0,0.0,18,28,3,4,2,3,4,9,8,15,11,11
4081,Paul Craig,1,0,12,24,0.5,29,47,0,0,0,0,3,0.0,2,13,7,8,3,3,4,16,8,8,0,0
4080,Albert Morales,1,0,27,56,0.48,27,56,0,0,0,0,0,0.0,11,35,0,0,16,21,26,55,1,1,0,0
4080,Andre Soukhamthath,1,0,16,51,0.31,16,51,0,0,0,0,0,0.0,9,39,3,6,4,6,15,50,1,1,0,0
4080,Albert Morales,2,0,6,28,0.21,12,37,0,0,0,1,3,0.33,3,23,0,0,3,5,4,25,2,3,0,0
4080,Andre Soukhamthath,2,0,9,28,0.32,22,42,0,2,0,0,0,0.0,4,22,2,3,3,3,4,22,1,2,4,4
4080,Albert Morales,3,0,23,48,0.47,40,79,0,1,0,0,0,0.0,20,45,2,2,1,1,17,42,0,0,6,6
4080,Andre Soukhamthath,3,0,21,37,0.56,35,55,0,0,0,0,1,0.0,12,20,9,16,0,1,15,31,0,0,6,6
4079,Derrick Lewis,1,0,4,18,0.22,4,18,0,0,0,0,0,0.0,2,14,0,2,2,2,3,17,1,1,0,0
4079,Travis Browne,1,0,18,35,0.51,20,37,0,0,0,0,0,0.0,0,8,10,19,8,8,18,34,0,0,0,1
4079,Derrick Lewis,2,1,35,53,0.66,35,53,0,1,0,0,0,0.0,35,53,0,0,0,0,18,33,0,0,17,20
4079,Travis Browne,2,0,3,12,0.25,3,12,0,0,0,0,1,0.0,0,6,2,4,1,2,3,11,0,1,0,0
4078,Johny Hendricks,1,0,11,24,0.45,19,33,0,0,0,0,0,0.0,3,16,2,2,6,6,8,20,3,4,0,0
4078,Hector Lombard,1,0,6,24,0.25,12,30,0,0,0,1,4,0.25,5,22,1,2,0,0,6,23,0,1,0,0
4078,Johny Hendricks,2,0,19,54,0.35,27,62,0,0,0,0,0,0.0,14,46,2,4,3,4,13,47,6,7,0,0
4078,Hector Lombard,2,0,17,41,0.41,17,41,0,0,0,0,3,0.0,10,32,3,5,4,4,14,38,3,3,0,0
4078,Johny Hendricks,3,0,21,58,0.36,23,60,0,0,0,0,0,0.0,15,49,3,4,3,5,17,54,4,4,0,0
4078,Hector Lombard,3,0,14,38,0.36,14,38,0,0,0,1,2,0.5,7,26,4,8,3,4,13,37,1,1,0,0
4077,Sam Sicilia,1,0,2,12,0.16,2,12,0,0,0,0,0,0.0,1,9,0,2,1,1,2,12,0,0,0,0
4077,Gavin Tucker,1,0,18,47,0.38,18,47,0,0,0,0,0,0.0,7,34,4,6,7,7,17,46,1,1,0,0
4077,Sam Sicilia,2,0,2,24,0.08,2,24,0,0,0,0,0,0.0,2,22,0,1,0,1,2,24,0,0,0,0
4077,Gavin Tucker,2,0,22,60,0.36,22,60,0,0,0,0,0,0.0,8,39,3,10,11,11,22,60,0,0,0,0
4077,Sam Sicilia,3,0,6,51,0.11,6,52,0,0,0,0,0,0.0,6,49,0,2,0,0,5,48,1,3,0,0
4077,Gavin Tucker,3,0,15,56,0.26,20,61,0,0,0,1,1,1.0,10,47,5,9,0,0,14,53,1,3,0,0
4076,Elias Theodorou,1,0,12,51,0.23,18,63,0,0,0,0,1,0.0,2,33,5,10,5,8,11,50,1,1,0,0
4076,Cezar Ferreira,1,0,9,19,0.47,9,19,0,0,0,0,0,0.0,4,14,3,3,2,2,9,19,0,0,0,0
4076,Elias Theodorou,2,0,15,31,0.48,32,48,0,0,1,1,2,0.5,12,25,1,3,2,3,7,21,1,1,7,9
4076,Cezar Ferreira,2,0,1,9,0.11,1,9,2,1,0,2,3,0.66,0,5,0,2,1,2,1,7,0,2,0,0
4076,Elias Theodorou,3,0,11,34,0.32,20,44,0,0,1,0,1,0.0,4,22,2,3,5,9,10,33,1,1,0,0
4076,Cezar Ferreira,3,0,1,10,0.1,1,10,0,1,0,1,3,0.33,0,7,0,1,1,2,1,10,0,0,0,0
4075,Sara McMann,1,0,7,14,0.5,7,14,1,2,0,2,2,1.0,6,13,1,1,0,0,3,5,0,0,4,9
4075,Gina Mazany,1,0,0,2,0.0,0,2,0,0,0,0,0,0.0,0,2,0,0,0,0,0,1,0,1,0,0
4074,Paul Felder,1,1,23,71,0.32,23,71,0,0,0,0,0,0.0,14,57,4,7,5,7,23,66,0,1,0,4
4074,Alessandro Ricci,1,0,21,59,0.35,21,59,0,0,0,0,0,0.0,12,41,3,10,6,8,21,59,0,0,0,0
4073,Nordine Taleb,1,0,14,37,0.37,14,37,0,0,0,0,0,0.0,3,21,3,7,8,9,14,37,0,0,0,0
4073,Santiago Ponzinibbio,1,0,7,37,0.18,7,37,0,0,0,0,0,0.0,5,33,0,2,2,2,7,37,0,0,0,0
4073,Nordine Taleb,2,0,8,29,0.27,17,38,0,0,0,0,0,0.0,2,15,1,7,5,7,8,29,0,0,0,0
4073,Santiago Ponzinibbio,2,1,20,53,0.37,32,65,0,2,0,0,0,0.0,13,44,5,7,2,2,15,42,0,0,5,11
4073,Nordine Taleb,3,0,26,55,0.47,26,55,0,0,0,0,0,0.0,10,31,4,9,12,15,26,55,0,0,0,0
4073,Santiago Ponzinibbio,3,0,26,81,0.32,26,81,0,0,0,0,0,0.0,24,79,0,0,2,2,26,81,0,0,0,0
4072,Carla Esparza,1,0,10,29,0.34,13,32,0,2,0,1,1,1.0,10,29,0,0,0,0,5,22,0,0,5,7
4072,Randa Markos,1,0,26,49,0.53,31,55,0,0,1,0,0,0.0,26,49,0,0,0,0,5,25,0,0,21,24
4072,Carla Esparza,2,0,13,51,0.25,14,52,1,1,0,1,1,1.0,13,50,0,1,0,0,13,50,0,1,0,0
4072,Randa Markos,2,0,10,25,0.4,19,34,0,0,0,0,0,0.0,10,25,0,0,0,0,10,25,0,0,0,0
4072,Carla Esparza,3,0,9,52,0.17,10,53,0,1,0,2,8,0.25,7,48,2,4,0,0,6,46,2,5,1,1
4072,Randa Markos,3,0,12,36,0.33,12,37,0,0,0,0,0,0.0,11,35,1,1,0,0,12,35,0,1,0,0
4071,Aiemann Zahabi,1,0,12,35,0.34,12,35,0,0,0,0,0,0.0,10,33,1,1,1,1,11,34,0,0,1,1
4071,Reginaldo Vieira,1,0,24,73,0.32,24,73,0,0,0,2,4,0.5,8,52,5,9,11,12,21,68,1,3,2,2
4071,Aiemann Zahabi,2,1,17,32,0.53,18,33,0,1,0,0,0,0.0,15,29,1,2,1,1,15,27,0,1,2,4
4071,Reginaldo Vieira,2,0,13,49,0.26,22,58,0,0,0,0,4,0.0,5,34,2,5,6,10,11,47,2,2,0,0
4071,Aiemann Zahabi,3,0,15,45,0.33,15,45,0,0,0,0,0,0.0,14,41,1,4,0,0,15,45,0,0,0,0
4071,Reginaldo Vieira,3,0,27,68,0.39,27,68,0,0,0,0,5,0.0,14,52,5,8,8,8,27,68,0,0,0,0
4070,Jack Marshman,1,1,5,36,0.13,10,41,0,0,0,0,0,0.0,5,35,0,0,0,1,4,32,1,4,0,0
4070,Thiago Santos,1,0,16,44,0.36,21,49,0,0,0,1,2,0.5,7,30,3,8,6,6,10,33,1,1,5,10
4070,Jack Marshman,2,0,1,10,0.1,1,10,0,0,0,0,0,0.0,1,9,0,1,0,0,1,10,0,0,0,0
4070,Thiago Santos,2,1,11,27,0.4,11,27,0,0,0,0,0,0.0,7,20,1,4,3,3,8,22,0,0,3,5
4069,Gerald Meerschaert,1,0,3,6,0.5,5,9,1,0,0,0,0,0.0,2,5,0,0,1,1,3,6,0,0,0,0
4069,Ryan Janes,1,0,3,8,0.37,10,16,0,1,0,1,1,1.0,3,8,0,0,0,0,3,7,0,0,0,1
4068,Holly Holm,1,0,18,42,0.42,19,45,0,0,0,0,2,0.0,4,25,2,3,12,14,17,41,1,1,0,0
4068,Germaine de Randamie,1,0,12,25,0.48,15,28,0,0,0,0,1,0.0,5,16,3,4,4,5,11,22,1,2,0,1
4068,Holly Holm,2,0,13,30,0.43,28,45,0,0,0,0,2,0.0,2,17,6,7,5,6,7,23,6,7,0,0
4068,Germaine de Randamie,2,0,19,34,0.55,36,52,0,0,0,0,0,0.0,8,20,10,13,1,1,9,21,10,13,0,0
4068,Holly Holm,3,0,18,42,0.42,19,43,0,0,0,0,2,0.0,3,21,4,8,11,13,18,41,0,1,0,0
4068,Germaine de Randamie,3,0,16,39,0.41,19,43,0,0,0,0,0,0.0,8,30,3,3,5,6,12,34,4,5,0,0
4068,Holly Holm,4,0,12,34,0.35,19,44,0,0,0,0,2,0.0,1,15,6,12,5,7,8,27,4,7,0,0
4068,Germaine de Randamie,4,0,16,26,0.61,32,44,0,0,0,0,0,0.0,1,7,11,13,4,6,8,18,8,8,0,0
4068,Holly Holm,5,0,16,34,0.47,37,58,0,0,0,0,1,0.0,8,21,3,7,5,6,11,29,5,5,0,0
4068,Germaine de Randamie,5,0,17,26,0.65,42,56,0,0,0,0,0,0.0,6,15,7,7,4,4,9,18,8,8,0,0
4067,Anderson Silva,1,0,8,20,0.4,9,21,0,0,0,0,0,0.0,5,15,3,4,0,1,5,15,3,5,0,0
4067,Derek Brunson,1,0,20,36,0.55,43,60,0,0,0,0,2,0.0,14,29,0,0,6,7,8,19,12,17,0,0
4067,Anderson Silva,2,0,10,19,0.52,17,26,0,0,0,0,0,0.0,7,15,2,3,1,1,10,18,0,1,0,0
4067,Derek Brunson,2,0,9,21,0.42,15,30,0,0,0,1,4,0.25,4,14,2,2,3,5,8,18,1,3,0,0
4067,Anderson Silva,3,0,25,39,0.64,28,42,0,0,0,0,0,0.0,16,26,8,12,1,1,15,28,5,6,5,5
4067,Derek Brunson,3,0,25,44,0.56,60,94,0,0,0,1,4,0.25,18,37,3,3,4,4,17,31,6,10,2,3
4066,Jacare Souza,1,0,7,18,0.38,15,30,1,2,0,1,2,0.5,5,13,2,5,0,0,5,14,1,3,1,1
4066,Tim Boetsch,1,0,6,10,0.6,8,12,0,0,0,0,0,0.0,2,6,0,0,4,4,6,10,0,0,0,0
4065,Glover Teixeira,1,0,8,16,0.5,30,46,1,5,0,1,1,1.0,5,13,2,2,1,1,4,10,1,1,3,5
4065,Jared Cannonier,1,0,9,15,0.6,19,25,0,0,0,0,0,0.0,8,14,1,1,0,0,6,10,2,4,1,1
4065,Glover Teixeira,2,0,13,26,0.5,39,60,0,2,0,1,1,1.0,11,24,2,2,0,0,10,23,0,0,3,3
4065,Jared Cannonier,2,0,11,29,0.37,16,34,0,0,0,0,0,0.0,11,29,0,0,0,0,11,29,0,0,0,0
4065,Glover Teixeira,3,0,3,11,0.27,44,73,0,4,0,1,1,1.0,3,10,0,1,0,0,0,3,0,0,3,8
4065,Jared Cannonier,3,0,1,2,0.5,5,7,0,0,0,0,0,0.0,0,1,0,0,1,1,1,2,0,0,0,0
4064,Dustin Poirier,1,0,30,70,0.42,34,74,0,0,1,0,0,0.0,19,56,4,6,7,8,23,61,6,8,1,1
4064,Jim Miller,1,0,22,54,0.4,24,57,0,1,0,1,2,0.5,10,42,9,9,3,3,18,50,4,4,0,0
4064,Dustin Poirier,2,0,51,108,0.47,58,115,0,0,0,1,1,1.0,45,97,5,5,1,6,44,96,7,12,0,0
4064,Jim Miller,2,0,33,52,0.63,36,55,0,0,0,0,2,0.0,19,38,9,9,5,5,26,43,7,9,0,0
4064,Dustin Poirier,3,0,16,38,0.42,30,54,0,1,0,2,2,1.0,15,33,1,3,0,2,13,28,0,1,3,9
4064,Jim Miller,3,0,16,29,0.55,23,38,3,0,0,0,2,0.0,7,18,2,2,7,9,12,25,2,2,2,2
4063,Randy Brown,1,0,26,80,0.32,26,80,0,0,0,0,0,0.0,16,60,4,7,6,13,26,80,0,0,0,0
4063,Belal Muhammad,1,0,39,84,0.46,39,84,0,0,0,0,0,0.0,6,47,4,6,29,31,39,84,0,0,0,0
4063,Randy Brown,2,0,19,44,0.43,23,48,0,0,0,0,0,0.0,14,36,2,2,3,6,18,43,1,1,0,0
4063,Belal Muhammad,2,0,28,51,0.54,55,82,0,1,0,1,3,0.33,16,37,1,1,11,13,18,35,0,0,10,16
4063,Randy Brown,3,0,7,21,0.33,16,30,0,0,1,0,0,0.0,6,17,1,3,0,1,4,15,0,0,3,6
